inventory_log_id,store_id,product_id,warehouse_id,offline_stock_qty,online_stock_qty,reserved_qty,shrinkage_rate_pct,last_sync_timestamp,sync_status
INV-82216,STR-502,PRD-7216,WH-101,57,72,17,1.26,2026-07-30 20:19:20,Synced
INV-82217,STR-503,PRD-7217,WH-102,77,67,6,3.26,2026-07-30 20:19:20,Discrepancy Warning
INV-82218,STR-504,PRD-7218,WH-102,119,279,11,0.75,2026-07-30 20:19:20,Synced
INV-82219,STR-505,PRD-7219,WH-104,11,40,19,1.96,2026-07-30 20:19:20,Synced
INV-82220,STR-501,PRD-7220,WH-102,135,249,9,1.72,2026-07-30 20:19:20,Synced
INV-82221,STR-502,PRD-7221,WH-101,18,249,8,2.18,2026-07-30 20:19:20,Discrepancy Warning
INV-82222,STR-503,PRD-7222,WH-103,37,388,7,2.08,2026-07-30 20:19:20,Discrepancy Warning
INV-82223,STR-504,PRD-7223,WH-104,108,239,13,2.04,2026-07-30 20:19:20,Discrepancy Warning
INV-82224,STR-505,PRD-7224,WH-102,129,124,5,1.87,2026-07-30 20:19:20,Synced
INV-82225,STR-501,PRD-7225,WH-102,39,18,5,3.89,2026-07-30 20:19:20,Discrepancy Warning
INV-82226,STR-502,PRD-7226,WH-104,130,132,9,2.11,2026-07-30 20:19:20,Discrepancy Warning
INV-82227,STR-503,PRD-7227,WH-103,29,95,13,0.99,2026-07-30 20:19:20,Synced
INV-82228,STR-504,PRD-7228,WH-104,114,55,15,2.99,2026-07-30 20:19:20,Discrepancy Warning
INV-82229,STR-505,PRD-7229,WH-101,105,173,12,2.23,2026-07-30 20:19:20,Discrepancy Warning
INV-82230,STR-501,PRD-7230,WH-103,145,330,8,1.71,2026-07-30 20:19:20,Synced
INV-82231,STR-502,PRD-7231,WH-101,118,42,7,1.68,2026-07-30 20:19:20,Synced
INV-82232,STR-503,PRD-7232,WH-104,145,26,20,3.67,2026-07-30 20:19:20,Discrepancy Warning
INV-82233,STR-504,PRD-7233,WH-103,139,305,2,0.5,2026-07-30 20:19:20,Synced
INV-82234,STR-505,PRD-7234,WH-102,68,217,17,0.28,2026-07-30 20:19:20,Synced
INV-82235,STR-501,PRD-7235,WH-104,147,225,4,4.28,2026-07-30 20:19:20,Discrepancy Warning
INV-82236,STR-502,PRD-7236,WH-104,108,56,10,2.1,2026-07-30 20:19:20,Discrepancy Warning
INV-82237,STR-503,PRD-7237,WH-102,87,225,4,1.53,2026-07-30 20:19:20,Synced
INV-82238,STR-504,PRD-7238,WH-101,8,369,11,0.91,2026-07-30 20:19:20,Synced
INV-82239,STR-505,PRD-7239,WH-101,15,346,9,3.65,2026-07-30 20:19:20,Discrepancy Warning
INV-82240,STR-501,PRD-7240,WH-103,20,212,15,4.49,2026-07-30 20:19:20,Discrepancy Warning
INV-82241,STR-502,PRD-7241,WH-103,90,288,4,2.18,2026-07-30 20:19:20,Discrepancy Warning
INV-82242,STR-503,PRD-7242,WH-102,76,195,15,0.97,2026-07-30 20:19:20,Synced
INV-82243,STR-504,PRD-7243,WH-102,125,189,16,3.41,2026-07-30 20:19:20,Discrepancy Warning
INV-82244,STR-505,PRD-7244,WH-102,5,85,9,0.69,2026-07-30 20:19:20,Synced
INV-82245,STR-501,PRD-7245,WH-101,107,134,10,3.8,2026-07-30 20:19:20,Discrepancy Warning
INV-82246,STR-502,PRD-7246,WH-102,80,166,16,0.84,2026-07-30 20:19:20,Synced
INV-82247,STR-503,PRD-7247,WH-104,63,249,3,0.2,2026-07-30 20:19:20,Synced
INV-82248,STR-504,PRD-7248,WH-103,42,296,7,2.2,2026-07-30 20:19:20,Discrepancy Warning
INV-82249,STR-505,PRD-7249,WH-104,100,70,15,4.39,2026-07-30 20:19:20,Discrepancy Warning
INV-82250,STR-501,PRD-7250,WH-104,81,59,14,0.26,2026-07-30 20:19:20,Synced
INV-82251,STR-502,PRD-7251,WH-101,101,182,10,3.28,2026-07-30 20:19:20,Discrepancy Warning
INV-82252,STR-503,PRD-7252,WH-104,55,153,11,3.68,2026-07-30 20:19:20,Discrepancy Warning
INV-82253,STR-504,PRD-7253,WH-103,47,292,10,2.91,2026-07-30 20:19:20,Discrepancy Warning
INV-82254,STR-505,PRD-7254,WH-102,60,211,18,4.27,2026-07-30 20:19:20,Discrepancy Warning
INV-82255,STR-501,PRD-7255,WH-102,70,358,3,2.4,2026-07-30 20:19:20,Discrepancy Warning
INV-82256,STR-502,PRD-7256,WH-104,5,220,13,1.08,2026-07-30 20:19:20,Synced
INV-82257,STR-503,PRD-7257,WH-103,142,187,2,3.83,2026-07-30 20:19:20,Discrepancy Warning
INV-82258,STR-504,PRD-7258,WH-102,142,20,8,0.31,2026-07-30 20:19:20,Synced
INV-82259,STR-505,PRD-7259,WH-101,119,366,20,2.68,2026-07-30 20:19:20,Discrepancy Warning
INV-82260,STR-501,PRD-7260,WH-104,150,194,5,3.67,2026-07-30 20:19:20,Discrepancy Warning
INV-82261,STR-502,PRD-7261,WH-102,83,58,3,1.26,2026-07-30 20:19:20,Synced
INV-82262,STR-503,PRD-7262,WH-104,22,334,11,3.91,2026-07-30 20:19:20,Discrepancy Warning
INV-82263,STR-504,PRD-7263,WH-102,104,95,10,3.39,2026-07-30 20:19:20,Discrepancy Warning
INV-82264,STR-505,PRD-7264,WH-104,125,233,10,1.8,2026-07-30 20:19:20,Synced
INV-82265,STR-501,PRD-7265,WH-101,57,131,9,1.95,2026-07-30 20:19:20,Synced
INV-82266,STR-502,PRD-7266,WH-103,138,70,17,1.09,2026-07-30 20:19:20,Synced
INV-82267,STR-503,PRD-7267,WH-103,39,210,20,2.33,2026-07-30 20:19:20,Discrepancy Warning
INV-82268,STR-504,PRD-7268,WH-101,7,87,0,2.06,2026-07-30 20:19:20,Discrepancy Warning
INV-82269,STR-505,PRD-7269,WH-102,9,57,10,2.51,2026-07-30 20:19:20,Discrepancy Warning
INV-82270,STR-501,PRD-7270,WH-102,7,127,15,4.21,2026-07-30 20:19:20,Discrepancy Warning
INV-82271,STR-502,PRD-7271,WH-103,18,357,1,2.6,2026-07-30 20:19:20,Discrepancy Warning
INV-82272,STR-503,PRD-7272,WH-102,28,188,3,0.93,2026-07-30 20:19:20,Synced
INV-82273,STR-504,PRD-7273,WH-104,42,198,4,1.7,2026-07-30 20:19:20,Synced
INV-82274,STR-505,PRD-7274,WH-103,112,262,6,3.28,2026-07-30 20:19:20,Discrepancy Warning
INV-82275,STR-501,PRD-7275,WH-103,87,184,18,0.31,2026-07-30 20:19:20,Synced
INV-82276,STR-502,PRD-7276,WH-102,47,169,2,3.31,2026-07-30 20:19:20,Discrepancy Warning
INV-82277,STR-503,PRD-7277,WH-104,75,146,4,3.17,2026-07-30 20:19:20,Discrepancy Warning
INV-82278,STR-504,PRD-7278,WH-103,89,187,18,0.7,2026-07-30 20:19:20,Synced
INV-82279,STR-505,PRD-7279,WH-102,85,283,16,2.08,2026-07-30 20:19:20,Discrepancy Warning
INV-82280,STR-501,PRD-7280,WH-101,100,37,12,0.81,2026-07-30 20:19:20,Synced
INV-82281,STR-502,PRD-7281,WH-104,102,333,6,2.46,2026-07-30 20:19:20,Discrepancy Warning
INV-82282,STR-503,PRD-7282,WH-102,104,71,3,2.19,2026-07-30 20:19:20,Discrepancy Warning
INV-82283,STR-504,PRD-7283,WH-102,40,43,15,2.58,2026-07-30 20:19:20,Discrepancy Warning
INV-82284,STR-505,PRD-7284,WH-104,67,69,3,1.2,2026-07-30 20:19:20,Synced
INV-82285,STR-501,PRD-7285,WH-101,21,69,4,2.07,2026-07-30 20:19:20,Discrepancy Warning
INV-82286,STR-502,PRD-7286,WH-102,51,99,1,1.91,2026-07-30 20:19:20,Synced
INV-82287,STR-503,PRD-7287,WH-104,60,259,4,0.43,2026-07-30 20:19:20,Synced
INV-82288,STR-504,PRD-7288,WH-104,81,356,15,1.73,2026-07-30 20:19:20,Synced
INV-82289,STR-505,PRD-7289,WH-102,55,378,3,2.84,2026-07-30 20:19:20,Discrepancy Warning
INV-82290,STR-501,PRD-7290,WH-101,7,337,14,2.0,2026-07-30 20:19:20,Discrepancy Warning
INV-82291,STR-502,PRD-7291,WH-101,28,81,6,1.65,2026-07-30 20:19:20,Synced
INV-82292,STR-503,PRD-7292,WH-102,112,27,10,4.08,2026-07-30 20:19:20,Discrepancy Warning
INV-82293,STR-504,PRD-7293,WH-101,62,254,7,0.48,2026-07-30 20:19:20,Synced
INV-82294,STR-505,PRD-7294,WH-104,117,29,2,1.55,2026-07-30 20:19:20,Synced
INV-82295,STR-501,PRD-7295,WH-104,38,336,17,3.35,2026-07-30 20:19:20,Discrepancy Warning
INV-82296,STR-502,PRD-7296,WH-102,126,86,3,0.27,2026-07-30 20:19:20,Synced
INV-82297,STR-503,PRD-7297,WH-103,48,39,17,2.83,2026-07-30 20:19:20,Discrepancy Warning
INV-82298,STR-504,PRD-7298,WH-104,23,184,19,1.59,2026-07-30 20:19:20,Synced
INV-82299,STR-505,PRD-7299,WH-101,120,49,15,3.29,2026-07-30 20:19:20,Discrepancy Warning
INV-82300,STR-501,PRD-7300,WH-101,133,53,20,2.05,2026-07-30 20:19:20,Discrepancy Warning
INV-82301,STR-502,PRD-7301,WH-102,91,296,17,4.26,2026-07-30 20:19:20,Discrepancy Warning
INV-82302,STR-503,PRD-7302,WH-101,33,262,10,2.93,2026-07-30 20:19:20,Discrepancy Warning
INV-82303,STR-504,PRD-7303,WH-101,51,242,9,4.44,2026-07-30 20:19:20,Discrepancy Warning
INV-82304,STR-505,PRD-7304,WH-103,109,290,17,4.38,2026-07-30 20:19:20,Discrepancy Warning
INV-82305,STR-501,PRD-7305,WH-101,88,307,1,2.34,2026-07-30 20:19:20,Discrepancy Warning
INV-82306,STR-502,PRD-7306,WH-102,49,333,19,2.65,2026-07-30 20:19:20,Discrepancy Warning
INV-82307,STR-503,PRD-7307,WH-103,63,151,19,3.4,2026-07-30 20:19:20,Discrepancy Warning
INV-82308,STR-504,PRD-7308,WH-103,23,180,16,1.01,2026-07-30 20:19:20,Synced
INV-82309,STR-505,PRD-7309,WH-104,40,235,3,1.12,2026-07-30 20:19:20,Synced
INV-82310,STR-501,PRD-7310,WH-104,28,140,14,2.13,2026-07-30 20:19:20,Discrepancy Warning
INV-82311,STR-502,PRD-7311,WH-104,125,70,1,3.7,2026-07-30 20:19:20,Discrepancy Warning
INV-82312,STR-503,PRD-7312,WH-104,86,357,2,4.03,2026-07-30 20:19:20,Discrepancy Warning
INV-82313,STR-504,PRD-7313,WH-104,115,388,3,2.65,2026-07-30 20:19:20,Discrepancy Warning
INV-82314,STR-505,PRD-7314,WH-101,121,291,7,2.06,2026-07-30 20:19:20,Discrepancy Warning
INV-82315,STR-501,PRD-7315,WH-104,30,100,17,0.49,2026-07-30 20:19:20,Synced
INV-82316,STR-502,PRD-7316,WH-103,149,240,11,1.29,2026-07-30 20:19:20,Synced
INV-82317,STR-503,PRD-7317,WH-102,72,271,0,2.87,2026-07-30 20:19:20,Discrepancy Warning
INV-82318,STR-504,PRD-7318,WH-102,25,375,17,4.39,2026-07-30 20:19:20,Discrepancy Warning
INV-82319,STR-505,PRD-7319,WH-103,97,224,11,1.42,2026-07-30 20:19:20,Synced
INV-82320,STR-501,PRD-7320,WH-103,41,339,13,2.35,2026-07-30 20:19:20,Discrepancy Warning
INV-82321,STR-502,PRD-7321,WH-102,5,87,3,2.59,2026-07-30 20:19:20,Discrepancy Warning
INV-82322,STR-503,PRD-7322,WH-102,12,304,18,3.29,2026-07-30 20:19:20,Discrepancy Warning
INV-82323,STR-504,PRD-7323,WH-104,97,364,15,1.84,2026-07-30 20:19:20,Synced
INV-82324,STR-505,PRD-7324,WH-102,46,141,6,0.48,2026-07-30 20:19:20,Synced
INV-82325,STR-501,PRD-7325,WH-104,103,233,15,0.24,2026-07-30 20:19:20,Synced
INV-82326,STR-502,PRD-7326,WH-104,91,335,18,2.26,2026-07-30 20:19:20,Discrepancy Warning
INV-82327,STR-503,PRD-7327,WH-102,93,275,13,2.31,2026-07-30 20:19:20,Discrepancy Warning
INV-82328,STR-504,PRD-7328,WH-102,132,136,0,2.73,2026-07-30 20:19:20,Discrepancy Warning
INV-82329,STR-505,PRD-7329,WH-103,76,328,3,2.19,2026-07-30 20:19:20,Discrepancy Warning
INV-82330,STR-501,PRD-7330,WH-101,69,325,12,4.32,2026-07-30 20:19:20,Discrepancy Warning
INV-82331,STR-502,PRD-7331,WH-101,137,174,8,3.07,2026-07-30 20:19:20,Discrepancy Warning
INV-82332,STR-503,PRD-7332,WH-103,80,232,18,0.62,2026-07-30 20:19:20,Synced
INV-82333,STR-504,PRD-7333,WH-102,46,341,7,3.12,2026-07-30 20:19:20,Discrepancy Warning
INV-82334,STR-505,PRD-7334,WH-103,70,161,16,1.41,2026-07-30 20:19:20,Synced
INV-82335,STR-501,PRD-7335,WH-103,138,219,10,4.27,2026-07-30 20:19:20,Discrepancy Warning
INV-82336,STR-502,PRD-7336,WH-104,100,120,5,2.3,2026-07-30 20:19:20,Discrepancy Warning
INV-82337,STR-503,PRD-7337,WH-102,86,293,15,3.48,2026-07-30 20:19:20,Discrepancy Warning
INV-82338,STR-504,PRD-7338,WH-103,126,324,4,0.31,2026-07-30 20:19:20,Synced
INV-82339,STR-505,PRD-7339,WH-103,46,83,5,2.23,2026-07-30 20:19:20,Discrepancy Warning
INV-82340,STR-501,PRD-7340,WH-104,73,268,14,1.57,2026-07-30 20:19:20,Synced
INV-82341,STR-502,PRD-7341,WH-103,82,92,13,1.94,2026-07-30 20:19:20,Synced
INV-82342,STR-503,PRD-7342,WH-103,45,177,4,0.7,2026-07-30 20:19:20,Synced
INV-82343,STR-504,PRD-7343,WH-103,96,397,20,1.39,2026-07-30 20:19:20,Synced
INV-82344,STR-505,PRD-7344,WH-102,150,400,8,2.61,2026-07-30 20:19:20,Discrepancy Warning
INV-82345,STR-501,PRD-7345,WH-104,139,266,4,2.86,2026-07-30 20:19:20,Discrepancy Warning
INV-82346,STR-502,PRD-7346,WH-103,65,219,3,0.4,2026-07-30 20:19:20,Synced
INV-82347,STR-503,PRD-7347,WH-104,68,249,10,3.06,2026-07-30 20:19:20,Discrepancy Warning
INV-82348,STR-504,PRD-7348,WH-104,61,385,17,1.88,2026-07-30 20:19:20,Synced
INV-82349,STR-505,PRD-7349,WH-102,98,295,5,1.84,2026-07-30 20:19:20,Synced
INV-82350,STR-501,PRD-7350,WH-104,143,250,20,4.38,2026-07-30 20:19:20,Discrepancy Warning
INV-82351,STR-502,PRD-7351,WH-104,97,346,14,3.9,2026-07-30 20:19:20,Discrepancy Warning
INV-82352,STR-503,PRD-7352,WH-102,33,76,6,1.04,2026-07-30 20:19:20,Synced
INV-82353,STR-504,PRD-7353,WH-103,67,264,15,4.48,2026-07-30 20:19:20,Discrepancy Warning
INV-82354,STR-505,PRD-7354,WH-103,13,209,16,3.15,2026-07-30 20:19:20,Discrepancy Warning
INV-82355,STR-501,PRD-7355,WH-102,21,24,2,3.0,2026-07-30 20:19:20,Discrepancy Warning
INV-82356,STR-502,PRD-7356,WH-104,111,131,19,1.2,2026-07-30 20:19:20,Synced
INV-82357,STR-503,PRD-7357,WH-104,49,284,11,1.19,2026-07-30 20:19:20,Synced
INV-82358,STR-504,PRD-7358,WH-104,112,293,16,0.99,2026-07-30 20:19:20,Synced
INV-82359,STR-505,PRD-7359,WH-103,147,242,18,2.77,2026-07-30 20:19:20,Discrepancy Warning
INV-82360,STR-501,PRD-7360,WH-103,124,257,19,4.5,2026-07-30 20:19:20,Discrepancy Warning
INV-82361,STR-502,PRD-7361,WH-101,128,215,1,3.03,2026-07-30 20:19:20,Discrepancy Warning
INV-82362,STR-503,PRD-7362,WH-103,42,337,14,1.67,2026-07-30 20:19:20,Synced
INV-82363,STR-504,PRD-7363,WH-102,9,386,3,3.32,2026-07-30 20:19:20,Discrepancy Warning
INV-82364,STR-505,PRD-7364,WH-104,24,365,1,3.77,2026-07-30 20:19:20,Discrepancy Warning
INV-82365,STR-501,PRD-7365,WH-101,126,53,10,2.72,2026-07-30 20:19:20,Discrepancy Warning
INV-82366,STR-502,PRD-7366,WH-103,24,93,17,2.83,2026-07-30 20:19:20,Discrepancy Warning
INV-82367,STR-503,PRD-7367,WH-104,109,239,13,2.33,2026-07-30 20:19:20,Discrepancy Warning
INV-82368,STR-504,PRD-7368,WH-101,47,104,13,1.81,2026-07-30 20:19:20,Synced
INV-82369,STR-505,PRD-7369,WH-104,119,332,1,0.69,2026-07-30 20:19:20,Synced
INV-82370,STR-501,PRD-7370,WH-104,37,364,8,1.07,2026-07-30 20:19:20,Synced
INV-82371,STR-502,PRD-7371,WH-104,15,180,1,0.77,2026-07-30 20:19:20,Synced
INV-82372,STR-503,PRD-7372,WH-103,77,230,19,4.05,2026-07-30 20:19:20,Discrepancy Warning
INV-82373,STR-504,PRD-7373,WH-102,113,212,17,4.24,2026-07-30 20:19:20,Discrepancy Warning
INV-82374,STR-505,PRD-7374,WH-104,73,201,15,1.58,2026-07-30 20:19:20,Synced
INV-82375,STR-501,PRD-7375,WH-102,113,29,9,0.41,2026-07-30 20:19:20,Synced
INV-82376,STR-502,PRD-7376,WH-102,127,75,10,4.11,2026-07-30 20:19:20,Discrepancy Warning
INV-82377,STR-503,PRD-7377,WH-103,29,368,2,4.38,2026-07-30 20:19:20,Discrepancy Warning
INV-82378,STR-504,PRD-7378,WH-102,87,348,11,1.03,2026-07-30 20:19:20,Synced
INV-82379,STR-505,PRD-7379,WH-101,41,125,3,2.37,2026-07-30 20:19:20,Discrepancy Warning
INV-82380,STR-501,PRD-7380,WH-104,66,227,13,2.52,2026-07-30 20:19:20,Discrepancy Warning
INV-82381,STR-502,PRD-7381,WH-103,46,352,17,1.24,2026-07-30 20:19:20,Synced
INV-82382,STR-503,PRD-7382,WH-104,11,260,17,1.47,2026-07-30 20:19:20,Synced
INV-82383,STR-504,PRD-7383,WH-102,79,397,9,2.59,2026-07-30 20:19:20,Discrepancy Warning
INV-82384,STR-505,PRD-7384,WH-101,100,209,17,3.04,2026-07-30 20:19:20,Discrepancy Warning
INV-82385,STR-501,PRD-7385,WH-101,96,277,12,1.58,2026-07-30 20:19:20,Synced
INV-82386,STR-502,PRD-7386,WH-104,31,71,14,3.3,2026-07-30 20:19:20,Discrepancy Warning
INV-82387,STR-503,PRD-7387,WH-104,62,253,2,1.11,2026-07-30 20:19:20,Synced
INV-82388,STR-504,PRD-7388,WH-103,95,59,1,1.45,2026-07-30 20:19:20,Synced
INV-82389,STR-505,PRD-7389,WH-101,139,320,12,0.74,2026-07-30 20:19:20,Synced
INV-82390,STR-501,PRD-7390,WH-102,148,244,20,3.43,2026-07-30 20:19:20,Discrepancy Warning
INV-82391,STR-502,PRD-7391,WH-101,133,198,16,3.24,2026-07-30 20:19:20,Discrepancy Warning
INV-82392,STR-503,PRD-7392,WH-103,31,377,7,2.83,2026-07-30 20:19:20,Discrepancy Warning
INV-82393,STR-504,PRD-7393,WH-103,36,376,11,0.64,2026-07-30 20:19:20,Synced
INV-82394,STR-505,PRD-7394,WH-104,143,88,14,4.04,2026-07-30 20:19:20,Discrepancy Warning
INV-82395,STR-501,PRD-7395,WH-104,37,339,6,2.42,2026-07-30 20:19:20,Discrepancy Warning
INV-82396,STR-502,PRD-7396,WH-102,32,323,16,2.91,2026-07-30 20:19:20,Discrepancy Warning
INV-82397,STR-503,PRD-7397,WH-102,130,204,18,3.56,2026-07-30 20:19:20,Discrepancy Warning
INV-82398,STR-504,PRD-7398,WH-103,101,380,7,1.01,2026-07-30 20:19:20,Synced
INV-82399,STR-505,PRD-7399,WH-102,89,147,8,1.08,2026-07-30 20:19:20,Synced
INV-82400,STR-501,PRD-7400,WH-102,116,274,8,2.23,2026-07-30 20:19:20,Discrepancy Warning
INV-82401,STR-502,PRD-7401,WH-101,132,165,20,3.64,2026-07-30 20:19:20,Discrepancy Warning
INV-82402,STR-503,PRD-7402,WH-102,45,151,19,2.24,2026-07-30 20:19:20,Discrepancy Warning
INV-82403,STR-504,PRD-7403,WH-102,49,265,6,3.18,2026-07-30 20:19:20,Discrepancy Warning
INV-82404,STR-505,PRD-7404,WH-104,20,89,6,1.75,2026-07-30 20:19:20,Synced
INV-82405,STR-501,PRD-7405,WH-103,61,234,11,3.46,2026-07-30 20:19:20,Discrepancy Warning
INV-82406,STR-502,PRD-7406,WH-103,22,300,4,1.28,2026-07-30 20:19:20,Synced
INV-82407,STR-503,PRD-7407,WH-103,97,172,13,3.48,2026-07-30 20:19:20,Discrepancy Warning
INV-82408,STR-504,PRD-7408,WH-102,38,293,11,3.35,2026-07-30 20:19:20,Discrepancy Warning
INV-82409,STR-505,PRD-7409,WH-101,55,298,16,4.3,2026-07-30 20:19:20,Discrepancy Warning
INV-82410,STR-501,PRD-7410,WH-101,109,41,13,0.88,2026-07-30 20:19:20,Synced
INV-82411,STR-502,PRD-7411,WH-101,46,242,11,4.16,2026-07-30 20:19:20,Discrepancy Warning
INV-82412,STR-503,PRD-7412,WH-101,85,154,14,2.42,2026-07-30 20:19:20,Discrepancy Warning
INV-82413,STR-504,PRD-7413,WH-102,134,263,9,1.11,2026-07-30 20:19:20,Synced
INV-82414,STR-505,PRD-7414,WH-103,121,12,12,2.36,2026-07-30 20:19:20,Discrepancy Warning
INV-82415,STR-501,PRD-7415,WH-103,81,15,20,4.14,2026-07-30 20:19:20,Discrepancy Warning
INV-82416,STR-502,PRD-7416,WH-104,23,112,2,2.7,2026-07-30 20:19:20,Discrepancy Warning
INV-82417,STR-503,PRD-7417,WH-101,91,39,5,1.63,2026-07-30 20:19:20,Synced
INV-82418,STR-504,PRD-7418,WH-101,23,158,15,3.63,2026-07-30 20:19:20,Discrepancy Warning
INV-82419,STR-505,PRD-7419,WH-103,51,390,20,0.7,2026-07-30 20:19:20,Synced
INV-82420,STR-501,PRD-7420,WH-104,59,51,19,2.93,2026-07-30 20:19:20,Discrepancy Warning
INV-82421,STR-502,PRD-7421,WH-104,73,176,14,0.35,2026-07-30 20:19:20,Synced
INV-82422,STR-503,PRD-7422,WH-103,71,349,14,1.08,2026-07-30 20:19:20,Synced
INV-82423,STR-504,PRD-7423,WH-104,98,111,1,1.67,2026-07-30 20:19:20,Synced
INV-82424,STR-505,PRD-7424,WH-102,64,164,5,3.44,2026-07-30 20:19:20,Discrepancy Warning
INV-82425,STR-501,PRD-7425,WH-104,108,220,12,3.33,2026-07-30 20:19:20,Discrepancy Warning
INV-82426,STR-502,PRD-7426,WH-103,37,273,0,0.81,2026-07-30 20:19:20,Synced
INV-82427,STR-503,PRD-7427,WH-103,110,61,5,1.66,2026-07-30 20:19:20,Synced
INV-82428,STR-504,PRD-7428,WH-103,102,366,12,0.66,2026-07-30 20:19:20,Synced
INV-82429,STR-505,PRD-7429,WH-103,107,315,20,4.33,2026-07-30 20:19:20,Discrepancy Warning
INV-82430,STR-501,PRD-7430,WH-103,79,156,5,3.21,2026-07-30 20:19:20,Discrepancy Warning
INV-82431,STR-502,PRD-7431,WH-103,99,136,12,4.04,2026-07-30 20:19:20,Discrepancy Warning
INV-82432,STR-503,PRD-7432,WH-104,108,171,8,0.45,2026-07-30 20:19:20,Synced
INV-82433,STR-504,PRD-7433,WH-103,27,184,10,3.46,2026-07-30 20:19:20,Discrepancy Warning
INV-82434,STR-505,PRD-7434,WH-103,109,199,5,3.07,2026-07-30 20:19:20,Discrepancy Warning
INV-82435,STR-501,PRD-7435,WH-101,14,285,8,4.23,2026-07-30 20:19:20,Discrepancy Warning
INV-82436,STR-502,PRD-7436,WH-104,130,60,7,4.33,2026-07-30 20:19:20,Discrepancy Warning
INV-82437,STR-503,PRD-7437,WH-101,134,331,0,2.44,2026-07-30 20:19:20,Discrepancy Warning
INV-82438,STR-504,PRD-7438,WH-102,144,358,7,3.28,2026-07-30 20:19:20,Discrepancy Warning
INV-82439,STR-505,PRD-7439,WH-103,13,268,20,4.24,2026-07-30 20:19:20,Discrepancy Warning
INV-82440,STR-501,PRD-7440,WH-104,106,334,2,0.96,2026-07-30 20:19:20,Synced
INV-82441,STR-502,PRD-7441,WH-103,67,392,7,0.42,2026-07-30 20:19:20,Synced
INV-82442,STR-503,PRD-7442,WH-101,148,107,14,3.39,2026-07-30 20:19:20,Discrepancy Warning
INV-82443,STR-504,PRD-7443,WH-101,124,143,6,1.73,2026-07-30 20:19:20,Synced
INV-82444,STR-505,PRD-7444,WH-101,97,241,15,3.68,2026-07-30 20:19:20,Discrepancy Warning
INV-82445,STR-501,PRD-7445,WH-103,93,331,10,1.04,2026-07-30 20:19:20,Synced
INV-82446,STR-502,PRD-7446,WH-101,150,162,10,3.46,2026-07-30 20:19:20,Discrepancy Warning
INV-82447,STR-503,PRD-7447,WH-104,106,303,3,3.89,2026-07-30 20:19:20,Discrepancy Warning
INV-82448,STR-504,PRD-7448,WH-101,25,186,15,2.85,2026-07-30 20:19:20,Discrepancy Warning
INV-82449,STR-505,PRD-7449,WH-104,43,122,10,0.43,2026-07-30 20:19:20,Synced
INV-82450,STR-501,PRD-7450,WH-102,141,40,7,2.89,2026-07-30 20:19:20,Discrepancy Warning
INV-82451,STR-502,PRD-7451,WH-104,137,219,5,1.52,2026-07-30 20:19:20,Synced
INV-82452,STR-503,PRD-7452,WH-103,49,287,9,2.11,2026-07-30 20:19:20,Discrepancy Warning
INV-82453,STR-504,PRD-7453,WH-102,33,128,8,3.2,2026-07-30 20:19:20,Discrepancy Warning
INV-82454,STR-505,PRD-7454,WH-103,102,43,8,0.24,2026-07-30 20:19:20,Synced
INV-82455,STR-501,PRD-7455,WH-104,127,391,5,1.84,2026-07-30 20:19:20,Synced
INV-82456,STR-502,PRD-7456,WH-101,128,200,10,0.44,2026-07-30 20:19:20,Synced
INV-82457,STR-503,PRD-7457,WH-101,10,199,9,0.65,2026-07-30 20:19:20,Synced
INV-82458,STR-504,PRD-7458,WH-101,7,157,18,3.02,2026-07-30 20:19:20,Discrepancy Warning
INV-82459,STR-505,PRD-7459,WH-101,57,305,8,1.88,2026-07-30 20:19:20,Synced
INV-82460,STR-501,PRD-7460,WH-101,86,256,5,3.11,2026-07-30 20:19:20,Discrepancy Warning
INV-82461,STR-502,PRD-7461,WH-103,8,11,3,0.79,2026-07-30 20:19:20,Synced
INV-82462,STR-503,PRD-7462,WH-103,73,124,16,1.86,2026-07-30 20:19:20,Synced
INV-82463,STR-504,PRD-7463,WH-103,6,260,11,4.32,2026-07-30 20:19:20,Discrepancy Warning
INV-82464,STR-505,PRD-7464,WH-101,125,241,8,1.07,2026-07-30 20:19:20,Synced
INV-82465,STR-501,PRD-7465,WH-102,114,157,14,4.12,2026-07-30 20:19:20,Discrepancy Warning
INV-82466,STR-502,PRD-7466,WH-103,63,244,10,3.97,2026-07-30 20:19:20,Discrepancy Warning
INV-82467,STR-503,PRD-7467,WH-101,11,200,10,3.75,2026-07-30 20:19:20,Discrepancy Warning
INV-82468,STR-504,PRD-7468,WH-104,39,363,15,1.28,2026-07-30 20:19:20,Synced
INV-82469,STR-505,PRD-7469,WH-102,80,58,5,1.79,2026-07-30 20:19:20,Synced
INV-82470,STR-501,PRD-7470,WH-101,75,320,13,2.07,2026-07-30 20:19:20,Discrepancy Warning
INV-82471,STR-502,PRD-7471,WH-102,29,105,14,3.57,2026-07-30 20:19:20,Discrepancy Warning
INV-82472,STR-503,PRD-7472,WH-103,124,333,8,3.37,2026-07-30 20:19:20,Discrepancy Warning
INV-82473,STR-504,PRD-7473,WH-101,9,34,0,3.84,2026-07-30 20:19:20,Discrepancy Warning
INV-82474,STR-505,PRD-7474,WH-102,89,387,9,0.32,2026-07-30 20:19:20,Synced
INV-82475,STR-501,PRD-7475,WH-102,117,181,6,2.9,2026-07-30 20:19:20,Discrepancy Warning
