order_id,store_id,order_date,channel,product_id,quantity,unit_price_inr,total_amount_inr,shipping_cost_inr,payment_method,order_status,escrow_txn_id
ORD-19202,STR-503,2026-03-22,Shopify Storefront,PRD-5770,3,1499,4497,150,UPI,Delivered,ESC-39202
ORD-19203,STR-504,2025-01-02,Shopify Storefront,PRD-5767,1,499,499,120,Credit Card,Delivered,ESC-39203
ORD-19204,STR-505,2026-01-02,POS Counter,PRD-7265,1,1499,1499,0,Cash,Delivered,ESC-39204
ORD-19205,STR-501,2026-05-07,POS Counter,PRD-5648,3,699,2097,0,Cash,Delivered,ESC-39205
ORD-19206,STR-502,2025-01-13,Flipkart,PRD-7319,3,3499,10497,120,Credit Card,Delivered,ESC-39206
ORD-19207,STR-503,2025-03-30,POS Counter,PRD-6286,1,699,699,0,Cash,Delivered,ESC-39207
ORD-19208,STR-504,2025-08-14,Flipkart,PRD-5072,4,2499,9996,60,UPI,Delivered,ESC-39208
ORD-19209,STR-505,2025-10-12,Instagram DM,PRD-5679,4,2499,9996,90,UPI,Delivered,ESC-39209
ORD-19210,STR-501,2025-10-12,Shopify Storefront,PRD-7058,1,2499,2499,60,Net Banking,Returned,ESC-39210
ORD-19211,STR-502,2025-05-22,POS Counter,PRD-6467,2,3499,6998,0,Cash,Delivered,ESC-39211
ORD-19212,STR-503,2025-07-22,Shopify Storefront,PRD-5532,3,699,2097,180,COD,Delivered,ESC-39212
ORD-19213,STR-504,2026-02-11,Myntra,PRD-5842,1,999,999,60,Credit Card,Delivered,ESC-39213
ORD-19214,STR-505,2025-03-24,Myntra,PRD-5601,2,699,1398,150,Credit Card,Delivered,ESC-39214
ORD-19215,STR-501,2025-12-30,Instagram DM,PRD-7438,2,999,1998,120,UPI,Delivered,ESC-39215
ORD-19216,STR-502,2025-11-01,POS Counter,PRD-5146,3,3499,10497,0,Cash,Delivered,ESC-39216
ORD-19217,STR-503,2026-02-26,POS Counter,PRD-5958,1,499,499,0,Cash,Delivered,ESC-39217
ORD-19218,STR-504,2025-06-22,Shopify Storefront,PRD-6298,1,999,999,120,Net Banking,Delivered,ESC-39218
ORD-19219,STR-505,2026-01-18,Flipkart,PRD-5293,1,499,499,90,COD,Delivered,ESC-39219
ORD-19220,STR-501,2026-02-26,Amazon IN,PRD-6349,1,1499,1499,150,Net Banking,Delivered,ESC-39220
ORD-19221,STR-502,2026-06-20,Shopify Storefront,PRD-6812,1,499,499,90,UPI,Delivered,ESC-39221
ORD-19222,STR-503,2025-02-05,Flipkart,PRD-5664,4,699,2796,180,COD,Delivered,ESC-39222
ORD-19223,STR-504,2026-06-22,POS Counter,PRD-5762,2,699,1398,0,Cash,Delivered,ESC-39223
ORD-19224,STR-505,2025-07-05,POS Counter,PRD-5680,2,3499,6998,0,Cash,Delivered,ESC-39224
ORD-19225,STR-501,2026-04-17,Instagram DM,PRD-5230,1,3499,3499,90,COD,Delivered,ESC-39225
ORD-19226,STR-502,2025-08-29,POS Counter,PRD-6097,2,699,1398,0,Cash,Delivered,ESC-39226
ORD-19227,STR-503,2025-08-18,Flipkart,PRD-5608,2,699,1398,180,Credit Card,Delivered,ESC-39227
ORD-19228,STR-504,2026-03-12,POS Counter,PRD-6129,2,2499,4998,0,Cash,Delivered,ESC-39228
ORD-19229,STR-505,2025-06-22,Amazon IN,PRD-5557,2,1499,2998,180,Credit Card,Returned,ESC-39229
ORD-19230,STR-501,2025-02-10,Flipkart,PRD-6408,2,699,1398,150,COD,Delivered,ESC-39230
ORD-19231,STR-502,2025-10-17,POS Counter,PRD-6630,3,699,2097,0,Cash,Delivered,ESC-39231
ORD-19232,STR-503,2025-07-23,Amazon IN,PRD-6897,4,499,1996,90,Credit Card,Delivered,ESC-39232
ORD-19233,STR-504,2025-10-02,Amazon IN,PRD-6761,3,1499,4497,120,Net Banking,Delivered,ESC-39233
ORD-19234,STR-505,2026-05-06,Myntra,PRD-5537,1,2499,2499,180,Net Banking,Cancelled,ESC-39234
ORD-19235,STR-501,2025-05-04,Shopify Storefront,PRD-6944,3,1499,4497,180,UPI,Delivered,ESC-39235
ORD-19236,STR-502,2026-03-13,Instagram DM,PRD-5494,4,499,1996,60,Credit Card,Delivered,ESC-39236
ORD-19237,STR-503,2025-08-18,Shopify Storefront,PRD-5008,3,3499,10497,150,Net Banking,Delivered,ESC-39237
ORD-19238,STR-504,2026-04-02,Myntra,PRD-5706,1,1499,1499,120,Credit Card,Delivered,ESC-39238
ORD-19239,STR-505,2025-06-22,Flipkart,PRD-5303,4,2499,9996,90,UPI,Delivered,ESC-39239
ORD-19240,STR-501,2026-01-26,Flipkart,PRD-5811,1,2499,2499,120,Credit Card,Delivered,ESC-39240
ORD-19241,STR-502,2026-01-15,Flipkart,PRD-5207,1,1499,1499,150,Net Banking,Delivered,ESC-39241
ORD-19242,STR-503,2025-08-03,POS Counter,PRD-6939,3,1499,4497,0,Cash,Returned,ESC-39242
ORD-19243,STR-504,2025-10-13,Amazon IN,PRD-6486,2,499,998,180,Net Banking,Delivered,ESC-39243
ORD-19244,STR-505,2025-04-15,Instagram DM,PRD-5986,1,499,499,120,COD,Delivered,ESC-39244
ORD-19245,STR-501,2025-09-01,Myntra,PRD-5629,2,999,1998,180,COD,Delivered,ESC-39245
ORD-19246,STR-502,2025-12-21,Amazon IN,PRD-5074,3,499,1497,120,COD,Delivered,ESC-39246
ORD-19247,STR-503,2026-06-02,Shopify Storefront,PRD-6559,1,1499,1499,150,Credit Card,In-Transit,ESC-39247
ORD-19248,STR-504,2025-05-12,POS Counter,PRD-5357,2,499,998,0,Cash,Delivered,ESC-39248
ORD-19249,STR-505,2025-02-23,Amazon IN,PRD-6632,3,499,1497,180,Net Banking,Delivered,ESC-39249
ORD-19250,STR-501,2025-09-29,Flipkart,PRD-6095,4,2499,9996,150,COD,Delivered,ESC-39250
ORD-19251,STR-502,2026-03-12,POS Counter,PRD-6212,3,2499,7497,0,Cash,Delivered,ESC-39251
ORD-19252,STR-503,2025-10-31,Shopify Storefront,PRD-7366,1,3499,3499,150,UPI,Delivered,ESC-39252
ORD-19253,STR-504,2025-02-05,POS Counter,PRD-5812,3,999,2997,0,Cash,Returned,ESC-39253
ORD-19254,STR-505,2025-09-06,Amazon IN,PRD-5827,2,1499,2998,90,Credit Card,Delivered,ESC-39254
ORD-19255,STR-501,2025-11-29,Shopify Storefront,PRD-6789,2,3499,6998,150,Credit Card,Delivered,ESC-39255
ORD-19256,STR-502,2026-01-13,Amazon IN,PRD-7355,1,999,999,60,Net Banking,Delivered,ESC-39256
ORD-19257,STR-503,2025-07-24,Myntra,PRD-5316,2,2499,4998,150,COD,Delivered,ESC-39257
ORD-19258,STR-504,2025-04-18,Instagram DM,PRD-6097,4,1499,5996,60,COD,Delivered,ESC-39258
ORD-19259,STR-505,2025-11-02,Amazon IN,PRD-5695,4,699,2796,120,Credit Card,Delivered,ESC-39259
ORD-19260,STR-501,2025-08-19,POS Counter,PRD-6201,2,3499,6998,0,Cash,Delivered,ESC-39260
ORD-19261,STR-502,2025-11-02,Flipkart,PRD-6183,3,2499,7497,120,Net Banking,Delivered,ESC-39261
ORD-19262,STR-503,2025-01-31,Shopify Storefront,PRD-6834,4,3499,13996,150,COD,Delivered,ESC-39262
ORD-19263,STR-504,2025-01-06,POS Counter,PRD-6260,3,3499,10497,0,Cash,In-Transit,ESC-39263
ORD-19264,STR-505,2025-04-25,Amazon IN,PRD-5524,2,1499,2998,120,Net Banking,Delivered,ESC-39264
ORD-19265,STR-501,2025-01-19,Instagram DM,PRD-7210,4,1499,5996,90,Net Banking,Delivered,ESC-39265
ORD-19266,STR-502,2025-12-08,Instagram DM,PRD-6033,4,999,3996,180,COD,In-Transit,ESC-39266
ORD-19267,STR-503,2026-03-19,Myntra,PRD-6281,1,2499,2499,90,Credit Card,Delivered,ESC-39267
ORD-19268,STR-504,2025-07-10,Flipkart,PRD-5896,1,499,499,90,Credit Card,Delivered,ESC-39268
ORD-19269,STR-505,2025-01-06,Instagram DM,PRD-6127,1,1499,1499,180,Credit Card,Delivered,ESC-39269
ORD-19270,STR-501,2026-03-29,Shopify Storefront,PRD-7070,4,699,2796,90,Net Banking,Delivered,ESC-39270
ORD-19271,STR-502,2025-09-30,Myntra,PRD-5897,1,2499,2499,150,Net Banking,Delivered,ESC-39271
ORD-19272,STR-503,2025-04-11,Amazon IN,PRD-5496,4,699,2796,90,Credit Card,Cancelled,ESC-39272
ORD-19273,STR-504,2026-06-11,Flipkart,PRD-6882,2,2499,4998,180,Net Banking,Delivered,ESC-39273
ORD-19274,STR-505,2025-04-19,Amazon IN,PRD-7384,4,699,2796,90,Net Banking,Cancelled,ESC-39274
ORD-19275,STR-501,2026-01-24,Amazon IN,PRD-6712,4,3499,13996,150,UPI,Delivered,ESC-39275
ORD-19276,STR-502,2026-03-03,POS Counter,PRD-6237,2,2499,4998,0,Cash,Delivered,ESC-39276
ORD-19277,STR-503,2025-07-08,Myntra,PRD-6052,2,699,1398,90,COD,Delivered,ESC-39277
ORD-19278,STR-504,2025-05-12,POS Counter,PRD-6422,4,2499,9996,0,Cash,Delivered,ESC-39278
ORD-19279,STR-505,2025-04-26,Myntra,PRD-5251,2,499,998,120,Net Banking,Delivered,ESC-39279
ORD-19280,STR-501,2025-05-14,Flipkart,PRD-5273,3,499,1497,120,UPI,Delivered,ESC-39280
ORD-19281,STR-502,2025-03-01,Amazon IN,PRD-6656,2,2499,4998,60,Net Banking,Delivered,ESC-39281
ORD-19282,STR-503,2026-01-09,POS Counter,PRD-6534,2,1499,2998,0,Cash,Delivered,ESC-39282
ORD-19283,STR-504,2026-02-04,Shopify Storefront,PRD-6653,4,2499,9996,90,COD,Delivered,ESC-39283
ORD-19284,STR-505,2025-10-30,Instagram DM,PRD-6532,1,2499,2499,150,COD,Delivered,ESC-39284
ORD-19285,STR-501,2026-04-30,Amazon IN,PRD-6316,1,3499,3499,90,COD,Cancelled,ESC-39285
ORD-19286,STR-502,2026-06-10,Myntra,PRD-5467,2,699,1398,180,UPI,Delivered,ESC-39286
ORD-19287,STR-503,2025-06-16,Myntra,PRD-6649,1,499,499,60,Net Banking,In-Transit,ESC-39287
ORD-19288,STR-504,2026-05-28,Instagram DM,PRD-6953,4,1499,5996,150,Credit Card,In-Transit,ESC-39288
ORD-19289,STR-505,2026-03-24,Amazon IN,PRD-5210,3,699,2097,150,COD,Delivered,ESC-39289
ORD-19290,STR-501,2025-03-26,Amazon IN,PRD-5470,1,1499,1499,60,Credit Card,In-Transit,ESC-39290
ORD-19291,STR-502,2026-02-18,Shopify Storefront,PRD-6282,4,2499,9996,180,Credit Card,Delivered,ESC-39291
ORD-19292,STR-503,2025-03-07,Instagram DM,PRD-6201,3,499,1497,120,Net Banking,In-Transit,ESC-39292
ORD-19293,STR-504,2025-12-20,Flipkart,PRD-5134,4,699,2796,150,COD,Cancelled,ESC-39293
ORD-19294,STR-505,2025-07-04,Instagram DM,PRD-6033,2,499,998,120,UPI,Delivered,ESC-39294
ORD-19295,STR-501,2025-05-21,Shopify Storefront,PRD-6642,1,2499,2499,120,UPI,Delivered,ESC-39295
ORD-19296,STR-502,2025-04-17,Amazon IN,PRD-6048,2,499,998,120,UPI,Delivered,ESC-39296
ORD-19297,STR-503,2025-03-01,Instagram DM,PRD-5531,2,3499,6998,120,COD,Delivered,ESC-39297
ORD-19298,STR-504,2026-03-29,Instagram DM,PRD-7020,3,999,2997,90,COD,In-Transit,ESC-39298
ORD-19299,STR-505,2025-03-07,Instagram DM,PRD-5678,3,3499,10497,90,UPI,Delivered,ESC-39299
ORD-19300,STR-501,2026-03-27,Instagram DM,PRD-5778,4,1499,5996,120,Net Banking,Delivered,ESC-39300
ORD-19301,STR-502,2025-10-13,POS Counter,PRD-7097,4,999,3996,0,Cash,Delivered,ESC-39301
ORD-19302,STR-503,2026-06-20,Amazon IN,PRD-5348,4,3499,13996,60,Net Banking,Delivered,ESC-39302
ORD-19303,STR-504,2025-01-02,Amazon IN,PRD-7304,3,2499,7497,60,Credit Card,Delivered,ESC-39303
ORD-19304,STR-505,2025-11-21,Flipkart,PRD-6407,4,1499,5996,150,Credit Card,Delivered,ESC-39304
ORD-19305,STR-501,2025-12-06,Amazon IN,PRD-5880,4,699,2796,60,COD,Delivered,ESC-39305
ORD-19306,STR-502,2025-05-08,Instagram DM,PRD-6270,4,999,3996,150,UPI,Delivered,ESC-39306
ORD-19307,STR-503,2025-11-19,Instagram DM,PRD-5292,1,999,999,180,Credit Card,Delivered,ESC-39307
ORD-19308,STR-504,2026-04-13,Instagram DM,PRD-6175,3,999,2997,150,COD,Delivered,ESC-39308
ORD-19309,STR-505,2026-05-07,POS Counter,PRD-5023,1,699,699,0,Cash,Delivered,ESC-39309
ORD-19310,STR-501,2025-03-07,Instagram DM,PRD-7324,3,3499,10497,150,COD,Delivered,ESC-39310
ORD-19311,STR-502,2025-12-17,Amazon IN,PRD-5845,4,499,1996,150,Net Banking,Delivered,ESC-39311
ORD-19312,STR-503,2026-05-10,Flipkart,PRD-6425,4,3499,13996,60,UPI,Delivered,ESC-39312
ORD-19313,STR-504,2025-05-04,Instagram DM,PRD-5339,2,699,1398,180,COD,Delivered,ESC-39313
ORD-19314,STR-505,2025-09-29,Shopify Storefront,PRD-6557,3,499,1497,150,UPI,In-Transit,ESC-39314
ORD-19315,STR-501,2025-09-01,Amazon IN,PRD-6692,1,2499,2499,60,COD,Delivered,ESC-39315
ORD-19316,STR-502,2025-01-15,Shopify Storefront,PRD-6615,3,499,1497,60,COD,Delivered,ESC-39316
ORD-19317,STR-503,2025-04-07,Amazon IN,PRD-5362,2,3499,6998,150,Net Banking,Delivered,ESC-39317
ORD-19318,STR-504,2025-05-06,Instagram DM,PRD-5636,4,999,3996,60,Net Banking,Delivered,ESC-39318
ORD-19319,STR-505,2026-03-11,POS Counter,PRD-6009,1,999,999,0,Cash,Delivered,ESC-39319
ORD-19320,STR-501,2026-02-25,Instagram DM,PRD-6978,2,1499,2998,120,Credit Card,Delivered,ESC-39320
ORD-19321,STR-502,2025-06-28,Shopify Storefront,PRD-5405,2,3499,6998,180,COD,In-Transit,ESC-39321
ORD-19322,STR-503,2026-06-19,POS Counter,PRD-7385,4,3499,13996,0,Cash,Delivered,ESC-39322
ORD-19323,STR-504,2025-12-07,POS Counter,PRD-6233,4,499,1996,0,Cash,Returned,ESC-39323
ORD-19324,STR-505,2025-11-12,Instagram DM,PRD-5147,2,2499,4998,150,Net Banking,Delivered,ESC-39324
ORD-19325,STR-501,2025-10-22,Myntra,PRD-6533,3,699,2097,90,Net Banking,Delivered,ESC-39325
ORD-19326,STR-502,2025-01-06,Shopify Storefront,PRD-6904,3,999,2997,180,UPI,Delivered,ESC-39326
ORD-19327,STR-503,2025-10-14,Flipkart,PRD-5348,1,999,999,150,Net Banking,Delivered,ESC-39327
ORD-19328,STR-504,2025-08-01,Instagram DM,PRD-5727,1,3499,3499,120,Net Banking,In-Transit,ESC-39328
ORD-19329,STR-505,2025-04-26,Myntra,PRD-5567,4,499,1996,180,UPI,Returned,ESC-39329
ORD-19330,STR-501,2025-04-09,Amazon IN,PRD-7248,4,499,1996,60,COD,Delivered,ESC-39330
ORD-19331,STR-502,2025-11-29,Shopify Storefront,PRD-6221,4,999,3996,180,Credit Card,Delivered,ESC-39331
ORD-19332,STR-503,2025-03-19,Flipkart,PRD-6957,4,3499,13996,60,UPI,Delivered,ESC-39332
ORD-19333,STR-504,2025-06-14,Shopify Storefront,PRD-5723,4,2499,9996,90,Net Banking,Delivered,ESC-39333
ORD-19334,STR-505,2026-03-23,Flipkart,PRD-5176,1,999,999,180,COD,Delivered,ESC-39334
ORD-19335,STR-501,2025-11-11,Amazon IN,PRD-5994,1,499,499,60,Credit Card,Returned,ESC-39335
ORD-19336,STR-502,2026-02-08,Myntra,PRD-6130,1,1499,1499,120,UPI,Delivered,ESC-39336
ORD-19337,STR-503,2026-03-28,Flipkart,PRD-6003,1,2499,2499,150,COD,Delivered,ESC-39337
ORD-19338,STR-504,2025-04-18,POS Counter,PRD-5759,4,2499,9996,0,Cash,In-Transit,ESC-39338
ORD-19339,STR-505,2025-12-27,Instagram DM,PRD-7259,2,499,998,60,COD,Delivered,ESC-39339
ORD-19340,STR-501,2026-01-29,POS Counter,PRD-6157,1,2499,2499,0,Cash,Delivered,ESC-39340
ORD-19341,STR-502,2025-06-23,Instagram DM,PRD-6554,1,699,699,150,Credit Card,Delivered,ESC-39341
ORD-19342,STR-503,2025-11-10,Myntra,PRD-6300,1,1499,1499,180,Net Banking,Delivered,ESC-39342
ORD-19343,STR-504,2025-08-10,POS Counter,PRD-5266,3,999,2997,0,Cash,Delivered,ESC-39343
ORD-19344,STR-505,2025-07-25,Myntra,PRD-6454,1,699,699,150,COD,Delivered,ESC-39344
ORD-19345,STR-501,2025-11-06,Myntra,PRD-5436,3,3499,10497,150,Net Banking,Delivered,ESC-39345
ORD-19346,STR-502,2025-10-07,Amazon IN,PRD-6244,3,3499,10497,90,COD,Delivered,ESC-39346
ORD-19347,STR-503,2026-05-01,Flipkart,PRD-5982,2,499,998,150,COD,Delivered,ESC-39347
ORD-19348,STR-504,2025-07-06,Shopify Storefront,PRD-5578,4,499,1996,90,COD,Delivered,ESC-39348
ORD-19349,STR-505,2025-09-11,POS Counter,PRD-6100,4,3499,13996,0,Cash,Delivered,ESC-39349
ORD-19350,STR-501,2025-07-22,Amazon IN,PRD-6891,1,499,499,60,COD,Delivered,ESC-39350
ORD-19351,STR-502,2025-03-27,Flipkart,PRD-6142,1,2499,2499,150,COD,Delivered,ESC-39351
ORD-19352,STR-503,2026-03-25,Instagram DM,PRD-5833,1,999,999,150,UPI,Delivered,ESC-39352
ORD-19353,STR-504,2026-01-09,Flipkart,PRD-6494,2,499,998,120,Credit Card,Cancelled,ESC-39353
ORD-19354,STR-505,2025-04-22,Shopify Storefront,PRD-6607,3,2499,7497,90,Net Banking,In-Transit,ESC-39354
ORD-19355,STR-501,2025-07-08,Myntra,PRD-7325,4,999,3996,180,Net Banking,Delivered,ESC-39355
ORD-19356,STR-502,2025-06-17,Instagram DM,PRD-6092,3,2499,7497,120,COD,Delivered,ESC-39356
ORD-19357,STR-503,2026-02-18,Flipkart,PRD-6207,3,2499,7497,120,COD,Delivered,ESC-39357
ORD-19358,STR-504,2025-09-07,Flipkart,PRD-6647,2,499,998,120,COD,Delivered,ESC-39358
ORD-19359,STR-505,2025-06-20,Flipkart,PRD-7237,4,1499,5996,60,UPI,Delivered,ESC-39359
ORD-19360,STR-501,2025-03-13,Flipkart,PRD-5479,2,499,998,150,UPI,In-Transit,ESC-39360
ORD-19361,STR-502,2026-03-30,Myntra,PRD-6531,3,1499,4497,150,Net Banking,Delivered,ESC-39361
ORD-19362,STR-503,2026-04-07,Instagram DM,PRD-5358,2,499,998,180,UPI,Delivered,ESC-39362
ORD-19363,STR-504,2025-04-27,POS Counter,PRD-6312,3,2499,7497,0,Cash,Delivered,ESC-39363
ORD-19364,STR-505,2025-04-08,Instagram DM,PRD-5847,2,999,1998,180,Net Banking,Delivered,ESC-39364
ORD-19365,STR-501,2026-06-22,Shopify Storefront,PRD-7323,1,2499,2499,180,COD,Delivered,ESC-39365
ORD-19366,STR-502,2025-10-23,Myntra,PRD-6692,4,499,1996,180,Net Banking,Delivered,ESC-39366
ORD-19367,STR-503,2025-05-29,Amazon IN,PRD-5171,2,1499,2998,60,UPI,Delivered,ESC-39367
ORD-19368,STR-504,2026-02-22,Instagram DM,PRD-6294,2,1499,2998,150,Net Banking,Delivered,ESC-39368
ORD-19369,STR-505,2025-11-05,Shopify Storefront,PRD-6620,1,1499,1499,90,Credit Card,Delivered,ESC-39369
ORD-19370,STR-501,2026-02-28,Flipkart,PRD-6823,3,3499,10497,150,Credit Card,Returned,ESC-39370
ORD-19371,STR-502,2026-04-21,Instagram DM,PRD-5453,3,2499,7497,180,UPI,Delivered,ESC-39371
ORD-19372,STR-503,2025-06-12,Shopify Storefront,PRD-6492,2,2499,4998,90,Credit Card,Delivered,ESC-39372
ORD-19373,STR-504,2025-03-07,Instagram DM,PRD-5017,3,3499,10497,150,COD,Delivered,ESC-39373
ORD-19374,STR-505,2025-04-03,POS Counter,PRD-5764,1,1499,1499,0,Cash,Delivered,ESC-39374
ORD-19375,STR-501,2026-04-05,Shopify Storefront,PRD-6315,3,3499,10497,120,COD,Delivered,ESC-39375
ORD-19376,STR-502,2026-03-29,Flipkart,PRD-6494,3,499,1497,120,COD,Delivered,ESC-39376
ORD-19377,STR-503,2025-08-11,Flipkart,PRD-6161,4,999,3996,180,Credit Card,Delivered,ESC-39377
ORD-19378,STR-504,2025-01-12,Flipkart,PRD-6729,4,499,1996,120,COD,Delivered,ESC-39378
ORD-19379,STR-505,2025-04-28,Instagram DM,PRD-7100,2,3499,6998,90,Credit Card,Delivered,ESC-39379
ORD-19380,STR-501,2025-05-02,Myntra,PRD-6308,2,1499,2998,150,UPI,In-Transit,ESC-39380
ORD-19381,STR-502,2025-05-05,Instagram DM,PRD-6840,4,1499,5996,180,Credit Card,Delivered,ESC-39381
ORD-19382,STR-503,2025-03-21,POS Counter,PRD-6457,2,699,1398,0,Cash,Delivered,ESC-39382
ORD-19383,STR-504,2025-05-23,POS Counter,PRD-6438,1,3499,3499,0,Cash,Delivered,ESC-39383
ORD-19384,STR-505,2025-10-19,Shopify Storefront,PRD-5914,1,2499,2499,150,COD,Delivered,ESC-39384
ORD-19385,STR-501,2026-01-07,POS Counter,PRD-7053,3,699,2097,0,Cash,Delivered,ESC-39385
ORD-19386,STR-502,2026-01-25,Flipkart,PRD-6028,4,499,1996,180,COD,Delivered,ESC-39386
ORD-19387,STR-503,2025-09-18,POS Counter,PRD-5772,3,3499,10497,0,Cash,Delivered,ESC-39387
ORD-19388,STR-504,2026-01-26,Amazon IN,PRD-5609,2,699,1398,60,Net Banking,Delivered,ESC-39388
ORD-19389,STR-505,2025-03-08,Flipkart,PRD-5734,2,999,1998,180,UPI,In-Transit,ESC-39389
ORD-19390,STR-501,2026-05-29,Shopify Storefront,PRD-7499,4,699,2796,90,COD,Delivered,ESC-39390
ORD-19391,STR-502,2025-04-03,Flipkart,PRD-6298,4,2499,9996,120,UPI,Delivered,ESC-39391
ORD-19392,STR-503,2025-05-17,POS Counter,PRD-5230,4,3499,13996,0,Cash,Delivered,ESC-39392
ORD-19393,STR-504,2025-07-24,Flipkart,PRD-5118,4,1499,5996,60,Credit Card,Returned,ESC-39393
ORD-19394,STR-505,2025-09-29,POS Counter,PRD-6439,2,3499,6998,0,Cash,Delivered,ESC-39394
ORD-19395,STR-501,2026-05-27,Myntra,PRD-7297,1,999,999,90,UPI,Returned,ESC-39395
ORD-19396,STR-502,2025-11-17,Flipkart,PRD-7243,4,699,2796,90,UPI,Delivered,ESC-39396
ORD-19397,STR-503,2025-12-17,Instagram DM,PRD-7487,2,499,998,120,UPI,In-Transit,ESC-39397
ORD-19398,STR-504,2026-02-15,POS Counter,PRD-7187,4,499,1996,0,Cash,Delivered,ESC-39398
ORD-19399,STR-505,2025-03-31,Amazon IN,PRD-7457,2,499,998,180,UPI,Delivered,ESC-39399
ORD-19400,STR-501,2025-12-08,POS Counter,PRD-6534,4,999,3996,0,Cash,Delivered,ESC-39400
ORD-19401,STR-502,2025-09-29,Shopify Storefront,PRD-6470,4,999,3996,180,UPI,Delivered,ESC-39401
ORD-19402,STR-503,2025-03-27,Flipkart,PRD-6173,3,2499,7497,90,Net Banking,Delivered,ESC-39402
ORD-19403,STR-504,2025-09-10,Myntra,PRD-6812,3,2499,7497,150,UPI,Delivered,ESC-39403
ORD-19404,STR-505,2026-02-14,Instagram DM,PRD-5119,2,499,998,60,Net Banking,Delivered,ESC-39404
ORD-19405,STR-501,2025-10-18,Shopify Storefront,PRD-5212,4,2499,9996,150,Net Banking,Delivered,ESC-39405
ORD-19406,STR-502,2026-04-04,Flipkart,PRD-6492,1,2499,2499,60,UPI,Delivered,ESC-39406
ORD-19407,STR-503,2025-07-12,Flipkart,PRD-7386,4,2499,9996,120,COD,Delivered,ESC-39407
ORD-19408,STR-504,2025-02-26,Flipkart,PRD-7329,4,1499,5996,60,UPI,Delivered,ESC-39408
ORD-19409,STR-505,2025-06-08,Flipkart,PRD-6568,3,2499,7497,120,Credit Card,Delivered,ESC-39409
ORD-19410,STR-501,2025-02-25,Flipkart,PRD-6155,3,699,2097,60,Credit Card,Delivered,ESC-39410
ORD-19411,STR-502,2025-04-27,Instagram DM,PRD-6069,1,499,499,180,Net Banking,Delivered,ESC-39411
ORD-19412,STR-503,2025-07-11,POS Counter,PRD-5817,3,2499,7497,0,Cash,Cancelled,ESC-39412
ORD-19413,STR-504,2025-01-28,Amazon IN,PRD-5845,4,3499,13996,90,Net Banking,Delivered,ESC-39413
ORD-19414,STR-505,2025-10-21,Myntra,PRD-5678,3,2499,7497,150,UPI,Delivered,ESC-39414
ORD-19415,STR-501,2025-06-11,Flipkart,PRD-6877,2,999,1998,90,COD,Delivered,ESC-39415
ORD-19416,STR-502,2026-06-07,POS Counter,PRD-7277,4,1499,5996,0,Cash,Delivered,ESC-39416
ORD-19417,STR-503,2025-04-05,Myntra,PRD-7428,2,2499,4998,60,UPI,Delivered,ESC-39417
ORD-19418,STR-504,2025-01-31,Shopify Storefront,PRD-6225,1,499,499,120,Credit Card,Delivered,ESC-39418
ORD-19419,STR-505,2025-08-07,Shopify Storefront,PRD-5205,4,3499,13996,120,COD,In-Transit,ESC-39419
ORD-19420,STR-501,2025-04-08,Instagram DM,PRD-5821,3,2499,7497,60,Net Banking,Cancelled,ESC-39420
ORD-19421,STR-502,2025-06-17,Instagram DM,PRD-6558,1,499,499,60,UPI,Delivered,ESC-39421
ORD-19422,STR-503,2025-03-21,Flipkart,PRD-6250,1,1499,1499,120,COD,Delivered,ESC-39422
ORD-19423,STR-504,2025-10-20,Instagram DM,PRD-5041,1,2499,2499,60,Net Banking,In-Transit,ESC-39423
ORD-19424,STR-505,2025-09-07,Shopify Storefront,PRD-5888,3,999,2997,150,UPI,Delivered,ESC-39424
ORD-19425,STR-501,2026-02-26,Amazon IN,PRD-6339,2,699,1398,90,Credit Card,Delivered,ESC-39425
ORD-19426,STR-502,2026-04-14,Myntra,PRD-5495,1,699,699,120,UPI,Delivered,ESC-39426
ORD-19427,STR-503,2026-03-15,Flipkart,PRD-6495,2,2499,4998,90,COD,Delivered,ESC-39427
ORD-19428,STR-504,2025-05-02,POS Counter,PRD-5606,3,699,2097,0,Cash,Delivered,ESC-39428
ORD-19429,STR-505,2025-09-27,Myntra,PRD-6565,3,1499,4497,120,Net Banking,Delivered,ESC-39429
ORD-19430,STR-501,2025-05-14,POS Counter,PRD-5234,4,499,1996,0,Cash,Delivered,ESC-39430
ORD-19431,STR-502,2025-09-17,POS Counter,PRD-6444,4,999,3996,0,Cash,Delivered,ESC-39431
ORD-19432,STR-503,2025-06-08,Myntra,PRD-6157,1,999,999,180,UPI,In-Transit,ESC-39432
ORD-19433,STR-504,2025-06-08,POS Counter,PRD-5304,3,699,2097,0,Cash,Delivered,ESC-39433
ORD-19434,STR-505,2026-06-16,Amazon IN,PRD-6890,4,999,3996,60,COD,In-Transit,ESC-39434
ORD-19435,STR-501,2025-03-03,Myntra,PRD-7157,4,2499,9996,90,Net Banking,Delivered,ESC-39435
ORD-19436,STR-502,2026-06-05,Amazon IN,PRD-6437,2,999,1998,90,Net Banking,Delivered,ESC-39436
ORD-19437,STR-503,2025-11-01,POS Counter,PRD-6642,1,499,499,0,Cash,Delivered,ESC-39437
ORD-19438,STR-504,2025-02-26,Myntra,PRD-5844,4,2499,9996,150,UPI,Delivered,ESC-39438
