shipment_id,order_id,carrier_name,tracking_number,promised_days,actual_days,shipping_cost_inr,sla_status
SHP-48975,ORD-18975,Shadowfax Surface,TRK908975,4,4,90,SLA Met
SHP-48978,ORD-18978,BlueDart Express,TRK908978,4,5,60,SLA Breached
SHP-48979,ORD-18979,Delhivery Direct,TRK908979,2,4,180,SLA Breached
SHP-48980,ORD-18980,Shadowfax Surface,TRK908980,3,3,120,SLA Met
SHP-48981,ORD-18981,Delhivery Direct,TRK908981,4,4,90,SLA Met
SHP-48982,ORD-18982,XpressBees Surface,TRK908982,2,2,120,SLA Met
SHP-48983,ORD-18983,XpressBees Surface,TRK908983,5,5,150,SLA Met
SHP-48984,ORD-18984,BlueDart Express,TRK908984,4,4,150,SLA Met
SHP-48986,ORD-18986,BlueDart Express,TRK908986,5,5,60,SLA Met
SHP-48987,ORD-18987,BlueDart Express,TRK908987,2,2,60,SLA Met
SHP-48988,ORD-18988,BlueDart Express,TRK908988,3,3,120,SLA Met
SHP-48990,ORD-18990,Ecom Express,TRK908990,3,3,120,SLA Met
SHP-48991,ORD-18991,BlueDart Express,TRK908991,4,4,60,SLA Met
SHP-48993,ORD-18993,Shadowfax Surface,TRK908993,4,4,90,SLA Met
SHP-48994,ORD-18994,Shadowfax Surface,TRK908994,5,5,150,SLA Met
SHP-48995,ORD-18995,Ecom Express,TRK908995,2,2,60,SLA Met
SHP-48996,ORD-18996,XpressBees Surface,TRK908996,3,3,120,SLA Met
SHP-48997,ORD-18997,BlueDart Express,TRK908997,4,4,120,SLA Met
SHP-48998,ORD-18998,Ecom Express,TRK908998,3,3,150,SLA Met
SHP-48999,ORD-18999,Ecom Express,TRK908999,3,3,60,SLA Met
SHP-49001,ORD-19001,BlueDart Express,TRK909001,5,7,180,SLA Breached
SHP-49003,ORD-19003,BlueDart Express,TRK909003,4,4,150,SLA Met
SHP-49004,ORD-19004,Shadowfax Surface,TRK909004,5,5,60,SLA Met
SHP-49006,ORD-19006,BlueDart Express,TRK909006,5,7,120,SLA Breached
SHP-49007,ORD-19007,Delhivery Direct,TRK909007,5,5,150,SLA Met
SHP-49008,ORD-19008,BlueDart Express,TRK909008,5,6,150,SLA Breached
SHP-49009,ORD-19009,Delhivery Direct,TRK909009,3,3,60,SLA Met
SHP-49010,ORD-19010,BlueDart Express,TRK909010,3,3,60,SLA Met
SHP-49013,ORD-19013,Ecom Express,TRK909013,4,4,90,SLA Met
SHP-49015,ORD-19015,Shadowfax Surface,TRK909015,5,5,90,SLA Met
SHP-49017,ORD-19017,Shadowfax Surface,TRK909017,5,8,60,SLA Breached
SHP-49018,ORD-19018,BlueDart Express,TRK909018,5,5,150,SLA Met
SHP-49019,ORD-19019,BlueDart Express,TRK909019,3,7,180,SLA Breached
SHP-49020,ORD-19020,Ecom Express,TRK909020,5,8,120,SLA Breached
SHP-49021,ORD-19021,Delhivery Direct,TRK909021,5,5,60,SLA Met
SHP-49022,ORD-19022,BlueDart Express,TRK909022,4,4,150,SLA Met
SHP-49023,ORD-19023,Shadowfax Surface,TRK909023,2,5,150,SLA Breached
SHP-49024,ORD-19024,XpressBees Surface,TRK909024,3,3,180,SLA Met
SHP-49026,ORD-19026,BlueDart Express,TRK909026,4,4,60,SLA Met
SHP-49027,ORD-19027,Delhivery Direct,TRK909027,2,2,180,SLA Met
SHP-49029,ORD-19029,BlueDart Express,TRK909029,4,4,120,SLA Met
SHP-49031,ORD-19031,Delhivery Direct,TRK909031,2,2,150,SLA Met
SHP-49033,ORD-19033,BlueDart Express,TRK909033,5,9,180,SLA Breached
SHP-49034,ORD-19034,BlueDart Express,TRK909034,5,5,60,SLA Met
SHP-49035,ORD-19035,BlueDart Express,TRK909035,5,7,90,SLA Breached
SHP-49036,ORD-19036,Ecom Express,TRK909036,4,4,120,SLA Met
SHP-49037,ORD-19037,BlueDart Express,TRK909037,2,4,120,SLA Breached
SHP-49038,ORD-19038,XpressBees Surface,TRK909038,4,7,90,SLA Breached
SHP-49040,ORD-19040,Delhivery Direct,TRK909040,4,4,90,SLA Met
SHP-49042,ORD-19042,Shadowfax Surface,TRK909042,5,6,60,SLA Breached
SHP-49043,ORD-19043,Shadowfax Surface,TRK909043,2,2,180,SLA Met
SHP-49044,ORD-19044,BlueDart Express,TRK909044,2,2,180,SLA Met
SHP-49045,ORD-19045,Ecom Express,TRK909045,3,3,90,SLA Met
SHP-49046,ORD-19046,Shadowfax Surface,TRK909046,2,2,90,SLA Met
SHP-49047,ORD-19047,Ecom Express,TRK909047,2,2,150,SLA Met
SHP-49048,ORD-19048,Ecom Express,TRK909048,3,3,150,SLA Met
SHP-49049,ORD-19049,XpressBees Surface,TRK909049,3,3,90,SLA Met
SHP-49050,ORD-19050,Delhivery Direct,TRK909050,5,5,90,SLA Met
SHP-49051,ORD-19051,BlueDart Express,TRK909051,3,3,120,SLA Met
SHP-49052,ORD-19052,XpressBees Surface,TRK909052,5,5,180,SLA Met
SHP-49053,ORD-19053,Shadowfax Surface,TRK909053,3,5,90,SLA Breached
SHP-49054,ORD-19054,BlueDart Express,TRK909054,5,5,90,SLA Met
SHP-49056,ORD-19056,XpressBees Surface,TRK909056,4,4,180,SLA Met
SHP-49059,ORD-19059,XpressBees Surface,TRK909059,3,3,90,SLA Met
SHP-49060,ORD-19060,Delhivery Direct,TRK909060,5,5,150,SLA Met
SHP-49061,ORD-19061,XpressBees Surface,TRK909061,5,5,150,SLA Met
SHP-49063,ORD-19063,Shadowfax Surface,TRK909063,5,5,120,SLA Met
SHP-49064,ORD-19064,Shadowfax Surface,TRK909064,2,2,180,SLA Met
SHP-49067,ORD-19067,Delhivery Direct,TRK909067,4,4,60,SLA Met
SHP-49068,ORD-19068,Shadowfax Surface,TRK909068,2,6,60,SLA Breached
SHP-49069,ORD-19069,Delhivery Direct,TRK909069,3,3,60,SLA Met
SHP-49070,ORD-19070,BlueDart Express,TRK909070,5,8,90,SLA Breached
SHP-49071,ORD-19071,Delhivery Direct,TRK909071,3,3,90,SLA Met
SHP-49072,ORD-19072,BlueDart Express,TRK909072,3,3,120,SLA Met
SHP-49073,ORD-19073,BlueDart Express,TRK909073,5,5,180,SLA Met
SHP-49074,ORD-19074,XpressBees Surface,TRK909074,2,2,90,SLA Met
SHP-49075,ORD-19075,XpressBees Surface,TRK909075,2,2,120,SLA Met
SHP-49076,ORD-19076,XpressBees Surface,TRK909076,4,4,120,SLA Met
SHP-49078,ORD-19078,Ecom Express,TRK909078,2,5,180,SLA Breached
SHP-49079,ORD-19079,BlueDart Express,TRK909079,2,2,150,SLA Met
SHP-49080,ORD-19080,BlueDart Express,TRK909080,5,5,180,SLA Met
SHP-49081,ORD-19081,Shadowfax Surface,TRK909081,3,4,90,SLA Breached
SHP-49082,ORD-19082,Shadowfax Surface,TRK909082,4,4,120,SLA Met
SHP-49083,ORD-19083,Shadowfax Surface,TRK909083,2,2,120,SLA Met
SHP-49084,ORD-19084,Ecom Express,TRK909084,5,5,60,SLA Met
SHP-49085,ORD-19085,BlueDart Express,TRK909085,2,2,60,SLA Met
SHP-49086,ORD-19086,Delhivery Direct,TRK909086,4,4,90,SLA Met
SHP-49087,ORD-19087,Delhivery Direct,TRK909087,5,5,180,SLA Met
SHP-49088,ORD-19088,Delhivery Direct,TRK909088,3,3,150,SLA Met
SHP-49089,ORD-19089,Delhivery Direct,TRK909089,4,4,90,SLA Met
SHP-49090,ORD-19090,Delhivery Direct,TRK909090,5,5,60,SLA Met
SHP-49091,ORD-19091,Delhivery Direct,TRK909091,5,5,90,SLA Met
SHP-49092,ORD-19092,Shadowfax Surface,TRK909092,3,3,90,SLA Met
SHP-49094,ORD-19094,BlueDart Express,TRK909094,5,5,90,SLA Met
SHP-49096,ORD-19096,Ecom Express,TRK909096,3,3,180,SLA Met
SHP-49097,ORD-19097,BlueDart Express,TRK909097,3,7,120,SLA Breached
SHP-49098,ORD-19098,BlueDart Express,TRK909098,3,3,180,SLA Met
SHP-49099,ORD-19099,Delhivery Direct,TRK909099,2,2,180,SLA Met
SHP-49100,ORD-19100,Ecom Express,TRK909100,4,4,90,SLA Met
SHP-49101,ORD-19101,Delhivery Direct,TRK909101,3,3,60,SLA Met
SHP-49102,ORD-19102,Ecom Express,TRK909102,2,2,90,SLA Met
SHP-49103,ORD-19103,BlueDart Express,TRK909103,2,2,90,SLA Met
SHP-49104,ORD-19104,Shadowfax Surface,TRK909104,3,3,60,SLA Met
SHP-49105,ORD-19105,Ecom Express,TRK909105,2,2,60,SLA Met
SHP-49106,ORD-19106,Shadowfax Surface,TRK909106,4,4,180,SLA Met
SHP-49109,ORD-19109,Ecom Express,TRK909109,4,4,120,SLA Met
SHP-49110,ORD-19110,Shadowfax Surface,TRK909110,4,4,90,SLA Met
SHP-49113,ORD-19113,Ecom Express,TRK909113,3,3,60,SLA Met
SHP-49114,ORD-19114,XpressBees Surface,TRK909114,5,5,90,SLA Met
SHP-49115,ORD-19115,Ecom Express,TRK909115,4,5,60,SLA Breached
SHP-49116,ORD-19116,Delhivery Direct,TRK909116,4,4,180,SLA Met
SHP-49118,ORD-19118,Delhivery Direct,TRK909118,2,6,120,SLA Breached
SHP-49119,ORD-19119,XpressBees Surface,TRK909119,3,3,60,SLA Met
SHP-49121,ORD-19121,Delhivery Direct,TRK909121,5,5,150,SLA Met
SHP-49123,ORD-19123,XpressBees Surface,TRK909123,4,4,150,SLA Met
SHP-49124,ORD-19124,XpressBees Surface,TRK909124,5,8,60,SLA Breached
SHP-49125,ORD-19125,Ecom Express,TRK909125,3,3,60,SLA Met
SHP-49127,ORD-19127,Delhivery Direct,TRK909127,4,4,60,SLA Met
SHP-49128,ORD-19128,Delhivery Direct,TRK909128,5,5,60,SLA Met
SHP-49129,ORD-19129,Ecom Express,TRK909129,3,3,90,SLA Met
SHP-49130,ORD-19130,Ecom Express,TRK909130,4,4,180,SLA Met
SHP-49131,ORD-19131,Shadowfax Surface,TRK909131,2,2,150,SLA Met
SHP-49132,ORD-19132,Ecom Express,TRK909132,3,7,150,SLA Breached
SHP-49133,ORD-19133,Shadowfax Surface,TRK909133,5,5,150,SLA Met
SHP-49135,ORD-19135,Ecom Express,TRK909135,2,6,90,SLA Breached
SHP-49136,ORD-19136,Shadowfax Surface,TRK909136,5,8,180,SLA Breached
SHP-49137,ORD-19137,Shadowfax Surface,TRK909137,5,5,180,SLA Met
SHP-49138,ORD-19138,BlueDart Express,TRK909138,3,3,180,SLA Met
SHP-49139,ORD-19139,Ecom Express,TRK909139,3,3,90,SLA Met
SHP-49140,ORD-19140,Delhivery Direct,TRK909140,3,3,90,SLA Met
SHP-49141,ORD-19141,Shadowfax Surface,TRK909141,3,3,150,SLA Met
SHP-49143,ORD-19143,Delhivery Direct,TRK909143,3,3,150,SLA Met
SHP-49144,ORD-19144,Shadowfax Surface,TRK909144,3,3,90,SLA Met
SHP-49147,ORD-19147,BlueDart Express,TRK909147,2,2,60,SLA Met
SHP-49148,ORD-19148,Ecom Express,TRK909148,3,3,60,SLA Met
SHP-49149,ORD-19149,Delhivery Direct,TRK909149,3,3,150,SLA Met
SHP-49150,ORD-19150,XpressBees Surface,TRK909150,3,3,90,SLA Met
SHP-49151,ORD-19151,Shadowfax Surface,TRK909151,4,4,60,SLA Met
SHP-49153,ORD-19153,Delhivery Direct,TRK909153,2,2,180,SLA Met
SHP-49154,ORD-19154,Delhivery Direct,TRK909154,2,2,120,SLA Met
SHP-49155,ORD-19155,Ecom Express,TRK909155,2,2,150,SLA Met
SHP-49156,ORD-19156,Ecom Express,TRK909156,5,5,90,SLA Met
SHP-49157,ORD-19157,BlueDart Express,TRK909157,5,5,120,SLA Met
SHP-49158,ORD-19158,Shadowfax Surface,TRK909158,5,5,120,SLA Met
SHP-49159,ORD-19159,Delhivery Direct,TRK909159,5,5,120,SLA Met
SHP-49160,ORD-19160,XpressBees Surface,TRK909160,3,3,90,SLA Met
SHP-49161,ORD-19161,XpressBees Surface,TRK909161,2,2,180,SLA Met
SHP-49162,ORD-19162,Shadowfax Surface,TRK909162,3,6,90,SLA Breached
SHP-49163,ORD-19163,BlueDart Express,TRK909163,2,2,150,SLA Met
SHP-49164,ORD-19164,Delhivery Direct,TRK909164,4,4,90,SLA Met
SHP-49166,ORD-19166,XpressBees Surface,TRK909166,2,3,90,SLA Breached
SHP-49167,ORD-19167,Delhivery Direct,TRK909167,2,2,120,SLA Met
SHP-49168,ORD-19168,XpressBees Surface,TRK909168,4,4,180,SLA Met
SHP-49169,ORD-19169,Delhivery Direct,TRK909169,5,5,180,SLA Met
SHP-49170,ORD-19170,XpressBees Surface,TRK909170,2,2,90,SLA Met
SHP-49171,ORD-19171,BlueDart Express,TRK909171,4,6,180,SLA Breached
SHP-49172,ORD-19172,BlueDart Express,TRK909172,4,4,120,SLA Met
SHP-49173,ORD-19173,Shadowfax Surface,TRK909173,4,8,120,SLA Breached
SHP-49175,ORD-19175,Shadowfax Surface,TRK909175,5,5,120,SLA Met
SHP-49176,ORD-19176,BlueDart Express,TRK909176,3,4,120,SLA Breached
SHP-49177,ORD-19177,Ecom Express,TRK909177,2,2,180,SLA Met
SHP-49178,ORD-19178,BlueDart Express,TRK909178,2,6,180,SLA Breached
SHP-49180,ORD-19180,Ecom Express,TRK909180,2,2,120,SLA Met
SHP-49181,ORD-19181,Delhivery Direct,TRK909181,5,5,90,SLA Met
SHP-49182,ORD-19182,XpressBees Surface,TRK909182,4,4,120,SLA Met
SHP-49183,ORD-19183,Ecom Express,TRK909183,4,4,60,SLA Met
SHP-49184,ORD-19184,BlueDart Express,TRK909184,5,5,60,SLA Met
SHP-49186,ORD-19186,BlueDart Express,TRK909186,2,2,150,SLA Met
SHP-49187,ORD-19187,Ecom Express,TRK909187,3,6,90,SLA Breached
SHP-49188,ORD-19188,BlueDart Express,TRK909188,5,5,120,SLA Met
SHP-49190,ORD-19190,Delhivery Direct,TRK909190,5,5,120,SLA Met
SHP-49191,ORD-19191,XpressBees Surface,TRK909191,3,3,120,SLA Met
SHP-49192,ORD-19192,XpressBees Surface,TRK909192,2,2,150,SLA Met
SHP-49193,ORD-19193,Shadowfax Surface,TRK909193,3,6,150,SLA Breached
SHP-49194,ORD-19194,Ecom Express,TRK909194,4,5,180,SLA Breached
SHP-49195,ORD-19195,Delhivery Direct,TRK909195,3,3,120,SLA Met
SHP-49196,ORD-19196,XpressBees Surface,TRK909196,2,2,120,SLA Met
SHP-49197,ORD-19197,Shadowfax Surface,TRK909197,5,5,180,SLA Met
SHP-49198,ORD-19198,Delhivery Direct,TRK909198,4,4,120,SLA Met
SHP-49199,ORD-19199,XpressBees Surface,TRK909199,5,5,90,SLA Met
SHP-49200,ORD-19200,BlueDart Express,TRK909200,4,4,90,SLA Met
SHP-49201,ORD-19201,XpressBees Surface,TRK909201,4,4,90,SLA Met
SHP-49202,ORD-19202,Delhivery Direct,TRK909202,4,4,150,SLA Met
SHP-49203,ORD-19203,Shadowfax Surface,TRK909203,3,3,120,SLA Met
SHP-49206,ORD-19206,Delhivery Direct,TRK909206,2,2,120,SLA Met
SHP-49208,ORD-19208,BlueDart Express,TRK909208,3,3,60,SLA Met
SHP-49209,ORD-19209,BlueDart Express,TRK909209,3,3,90,SLA Met
SHP-49210,ORD-19210,Shadowfax Surface,TRK909210,4,5,60,SLA Breached
SHP-49212,ORD-19212,Ecom Express,TRK909212,2,2,180,SLA Met
SHP-49213,ORD-19213,XpressBees Surface,TRK909213,4,4,60,SLA Met
SHP-49214,ORD-19214,Shadowfax Surface,TRK909214,5,5,150,SLA Met
SHP-49215,ORD-19215,BlueDart Express,TRK909215,5,5,120,SLA Met
SHP-49218,ORD-19218,XpressBees Surface,TRK909218,5,5,120,SLA Met
SHP-49219,ORD-19219,XpressBees Surface,TRK909219,5,5,90,SLA Met
SHP-49220,ORD-19220,Delhivery Direct,TRK909220,4,4,150,SLA Met
SHP-49221,ORD-19221,XpressBees Surface,TRK909221,2,2,90,SLA Met
SHP-49222,ORD-19222,Ecom Express,TRK909222,3,3,180,SLA Met
SHP-49225,ORD-19225,Delhivery Direct,TRK909225,3,3,90,SLA Met
SHP-49227,ORD-19227,Ecom Express,TRK909227,2,2,180,SLA Met
SHP-49229,ORD-19229,XpressBees Surface,TRK909229,5,7,180,SLA Breached
SHP-49230,ORD-19230,Delhivery Direct,TRK909230,5,5,150,SLA Met
SHP-49232,ORD-19232,Delhivery Direct,TRK909232,4,4,90,SLA Met
SHP-49233,ORD-19233,Ecom Express,TRK909233,3,3,120,SLA Met
SHP-49234,ORD-19234,BlueDart Express,TRK909234,5,6,180,SLA Breached
SHP-49235,ORD-19235,Ecom Express,TRK909235,3,3,180,SLA Met
SHP-49236,ORD-19236,Shadowfax Surface,TRK909236,3,3,60,SLA Met
SHP-49237,ORD-19237,XpressBees Surface,TRK909237,3,3,150,SLA Met
SHP-49238,ORD-19238,XpressBees Surface,TRK909238,4,4,120,SLA Met
SHP-49239,ORD-19239,Delhivery Direct,TRK909239,4,4,90,SLA Met
SHP-49240,ORD-19240,Shadowfax Surface,TRK909240,3,3,120,SLA Met
SHP-49241,ORD-19241,Shadowfax Surface,TRK909241,3,3,150,SLA Met
SHP-49243,ORD-19243,Ecom Express,TRK909243,5,5,180,SLA Met
SHP-49244,ORD-19244,Shadowfax Surface,TRK909244,5,5,120,SLA Met
SHP-49245,ORD-19245,Shadowfax Surface,TRK909245,4,4,180,SLA Met
SHP-49246,ORD-19246,Shadowfax Surface,TRK909246,2,2,120,SLA Met
SHP-49247,ORD-19247,XpressBees Surface,TRK909247,4,6,150,SLA Breached
SHP-49249,ORD-19249,BlueDart Express,TRK909249,4,4,180,SLA Met
SHP-49250,ORD-19250,XpressBees Surface,TRK909250,5,5,150,SLA Met
SHP-49252,ORD-19252,Ecom Express,TRK909252,3,3,150,SLA Met
SHP-49254,ORD-19254,Ecom Express,TRK909254,5,5,90,SLA Met
SHP-49255,ORD-19255,Shadowfax Surface,TRK909255,3,3,150,SLA Met
SHP-49256,ORD-19256,BlueDart Express,TRK909256,5,5,60,SLA Met
SHP-49257,ORD-19257,Shadowfax Surface,TRK909257,3,3,150,SLA Met
SHP-49258,ORD-19258,Ecom Express,TRK909258,2,2,60,SLA Met
SHP-49259,ORD-19259,Delhivery Direct,TRK909259,2,2,120,SLA Met
SHP-49261,ORD-19261,Shadowfax Surface,TRK909261,2,2,120,SLA Met
SHP-49262,ORD-19262,Delhivery Direct,TRK909262,3,3,150,SLA Met
SHP-49264,ORD-19264,Delhivery Direct,TRK909264,4,4,120,SLA Met
SHP-49265,ORD-19265,Delhivery Direct,TRK909265,3,3,90,SLA Met
SHP-49266,ORD-19266,Ecom Express,TRK909266,5,8,180,SLA Breached
SHP-49267,ORD-19267,BlueDart Express,TRK909267,5,5,90,SLA Met
SHP-49268,ORD-19268,XpressBees Surface,TRK909268,3,3,90,SLA Met
SHP-49269,ORD-19269,XpressBees Surface,TRK909269,5,5,180,SLA Met
SHP-49270,ORD-19270,Shadowfax Surface,TRK909270,5,5,90,SLA Met
SHP-49271,ORD-19271,Ecom Express,TRK909271,3,3,150,SLA Met
SHP-49272,ORD-19272,Shadowfax Surface,TRK909272,3,4,90,SLA Breached
SHP-49273,ORD-19273,XpressBees Surface,TRK909273,3,3,180,SLA Met
SHP-49274,ORD-19274,Delhivery Direct,TRK909274,2,4,90,SLA Breached
SHP-49275,ORD-19275,BlueDart Express,TRK909275,4,4,150,SLA Met
SHP-49277,ORD-19277,Shadowfax Surface,TRK909277,2,2,90,SLA Met
SHP-49279,ORD-19279,XpressBees Surface,TRK909279,4,4,120,SLA Met
SHP-49280,ORD-19280,XpressBees Surface,TRK909280,5,5,120,SLA Met
SHP-49281,ORD-19281,Shadowfax Surface,TRK909281,4,4,60,SLA Met
SHP-49283,ORD-19283,BlueDart Express,TRK909283,3,3,90,SLA Met
SHP-49284,ORD-19284,Ecom Express,TRK909284,4,4,150,SLA Met
SHP-49285,ORD-19285,Ecom Express,TRK909285,5,8,90,SLA Breached
SHP-49286,ORD-19286,Ecom Express,TRK909286,4,4,180,SLA Met
SHP-49287,ORD-19287,Shadowfax Surface,TRK909287,5,7,60,SLA Breached
SHP-49288,ORD-19288,XpressBees Surface,TRK909288,5,6,150,SLA Breached
SHP-49289,ORD-19289,Shadowfax Surface,TRK909289,2,2,150,SLA Met
SHP-49290,ORD-19290,Delhivery Direct,TRK909290,4,6,60,SLA Breached
SHP-49291,ORD-19291,BlueDart Express,TRK909291,2,2,180,SLA Met
SHP-49292,ORD-19292,Delhivery Direct,TRK909292,4,8,120,SLA Breached
SHP-49293,ORD-19293,XpressBees Surface,TRK909293,2,3,150,SLA Breached
SHP-49294,ORD-19294,BlueDart Express,TRK909294,3,3,120,SLA Met
SHP-49295,ORD-19295,Ecom Express,TRK909295,3,3,120,SLA Met
SHP-49296,ORD-19296,Delhivery Direct,TRK909296,3,3,120,SLA Met
SHP-49297,ORD-19297,Shadowfax Surface,TRK909297,4,4,120,SLA Met
SHP-49298,ORD-19298,Shadowfax Surface,TRK909298,3,6,90,SLA Breached
SHP-49299,ORD-19299,Ecom Express,TRK909299,2,2,90,SLA Met
SHP-49300,ORD-19300,Delhivery Direct,TRK909300,2,2,120,SLA Met
SHP-49302,ORD-19302,Delhivery Direct,TRK909302,2,2,60,SLA Met
SHP-49303,ORD-19303,Ecom Express,TRK909303,4,4,60,SLA Met
SHP-49304,ORD-19304,BlueDart Express,TRK909304,2,2,150,SLA Met
SHP-49305,ORD-19305,Shadowfax Surface,TRK909305,5,5,60,SLA Met
SHP-49306,ORD-19306,BlueDart Express,TRK909306,5,5,150,SLA Met
SHP-49307,ORD-19307,Delhivery Direct,TRK909307,2,2,180,SLA Met
SHP-49308,ORD-19308,Shadowfax Surface,TRK909308,5,5,150,SLA Met
SHP-49310,ORD-19310,XpressBees Surface,TRK909310,5,5,150,SLA Met
SHP-49311,ORD-19311,Delhivery Direct,TRK909311,3,3,150,SLA Met
SHP-49312,ORD-19312,Shadowfax Surface,TRK909312,3,3,60,SLA Met
SHP-49313,ORD-19313,Delhivery Direct,TRK909313,5,5,180,SLA Met
SHP-49314,ORD-19314,Ecom Express,TRK909314,5,7,150,SLA Breached
SHP-49315,ORD-19315,Ecom Express,TRK909315,3,3,60,SLA Met
SHP-49316,ORD-19316,BlueDart Express,TRK909316,2,2,60,SLA Met
SHP-49317,ORD-19317,Ecom Express,TRK909317,3,3,150,SLA Met
SHP-49318,ORD-19318,Delhivery Direct,TRK909318,3,3,60,SLA Met
SHP-49320,ORD-19320,Delhivery Direct,TRK909320,5,5,120,SLA Met
SHP-49321,ORD-19321,Delhivery Direct,TRK909321,3,7,180,SLA Breached
SHP-49324,ORD-19324,BlueDart Express,TRK909324,2,2,150,SLA Met
SHP-49325,ORD-19325,Shadowfax Surface,TRK909325,5,5,90,SLA Met
SHP-49326,ORD-19326,BlueDart Express,TRK909326,3,3,180,SLA Met
SHP-49327,ORD-19327,XpressBees Surface,TRK909327,5,5,150,SLA Met
SHP-49328,ORD-19328,Shadowfax Surface,TRK909328,2,6,120,SLA Breached
SHP-49329,ORD-19329,Ecom Express,TRK909329,4,6,180,SLA Breached
SHP-49330,ORD-19330,BlueDart Express,TRK909330,5,5,60,SLA Met
SHP-49331,ORD-19331,BlueDart Express,TRK909331,5,5,180,SLA Met
SHP-49332,ORD-19332,Delhivery Direct,TRK909332,5,5,60,SLA Met
SHP-49333,ORD-19333,XpressBees Surface,TRK909333,2,2,90,SLA Met
SHP-49334,ORD-19334,XpressBees Surface,TRK909334,4,4,180,SLA Met
SHP-49335,ORD-19335,Ecom Express,TRK909335,2,4,60,SLA Breached
SHP-49336,ORD-19336,XpressBees Surface,TRK909336,3,3,120,SLA Met
SHP-49337,ORD-19337,Delhivery Direct,TRK909337,2,2,150,SLA Met
SHP-49339,ORD-19339,BlueDart Express,TRK909339,2,2,60,SLA Met
SHP-49341,ORD-19341,BlueDart Express,TRK909341,5,5,150,SLA Met
SHP-49342,ORD-19342,Delhivery Direct,TRK909342,3,3,180,SLA Met
SHP-49344,ORD-19344,Shadowfax Surface,TRK909344,3,3,150,SLA Met
SHP-49345,ORD-19345,Delhivery Direct,TRK909345,4,4,150,SLA Met
SHP-49346,ORD-19346,Ecom Express,TRK909346,2,2,90,SLA Met
SHP-49347,ORD-19347,Ecom Express,TRK909347,4,4,150,SLA Met
SHP-49348,ORD-19348,Delhivery Direct,TRK909348,4,4,90,SLA Met
SHP-49350,ORD-19350,XpressBees Surface,TRK909350,5,5,60,SLA Met
SHP-49351,ORD-19351,Shadowfax Surface,TRK909351,2,2,150,SLA Met
SHP-49352,ORD-19352,Ecom Express,TRK909352,4,4,150,SLA Met
SHP-49353,ORD-19353,Delhivery Direct,TRK909353,2,6,120,SLA Breached
SHP-49354,ORD-19354,BlueDart Express,TRK909354,5,9,90,SLA Breached
SHP-49355,ORD-19355,BlueDart Express,TRK909355,2,2,180,SLA Met
SHP-49356,ORD-19356,Shadowfax Surface,TRK909356,3,3,120,SLA Met
SHP-49357,ORD-19357,Ecom Express,TRK909357,3,3,120,SLA Met
SHP-49358,ORD-19358,Shadowfax Surface,TRK909358,2,2,120,SLA Met
SHP-49359,ORD-19359,XpressBees Surface,TRK909359,5,5,60,SLA Met
SHP-49360,ORD-19360,Delhivery Direct,TRK909360,3,4,150,SLA Breached
SHP-49361,ORD-19361,Delhivery Direct,TRK909361,2,2,150,SLA Met
SHP-49362,ORD-19362,Shadowfax Surface,TRK909362,3,3,180,SLA Met
SHP-49364,ORD-19364,Ecom Express,TRK909364,3,3,180,SLA Met
SHP-49365,ORD-19365,Ecom Express,TRK909365,5,5,180,SLA Met
SHP-49366,ORD-19366,Delhivery Direct,TRK909366,5,5,180,SLA Met
SHP-49367,ORD-19367,Delhivery Direct,TRK909367,2,2,60,SLA Met
SHP-49368,ORD-19368,XpressBees Surface,TRK909368,3,3,150,SLA Met
SHP-49369,ORD-19369,XpressBees Surface,TRK909369,3,3,90,SLA Met
SHP-49370,ORD-19370,Delhivery Direct,TRK909370,4,7,150,SLA Breached
SHP-49371,ORD-19371,Ecom Express,TRK909371,2,2,180,SLA Met
SHP-49372,ORD-19372,Shadowfax Surface,TRK909372,2,2,90,SLA Met
SHP-49373,ORD-19373,Ecom Express,TRK909373,4,4,150,SLA Met
SHP-49375,ORD-19375,Ecom Express,TRK909375,4,4,120,SLA Met
SHP-49376,ORD-19376,BlueDart Express,TRK909376,5,5,120,SLA Met
SHP-49377,ORD-19377,XpressBees Surface,TRK909377,3,3,180,SLA Met
SHP-49378,ORD-19378,Delhivery Direct,TRK909378,4,4,120,SLA Met
SHP-49379,ORD-19379,Shadowfax Surface,TRK909379,4,4,90,SLA Met
SHP-49380,ORD-19380,Shadowfax Surface,TRK909380,3,4,150,SLA Breached
SHP-49381,ORD-19381,Shadowfax Surface,TRK909381,4,4,180,SLA Met
SHP-49384,ORD-19384,Shadowfax Surface,TRK909384,2,2,150,SLA Met
SHP-49386,ORD-19386,XpressBees Surface,TRK909386,5,5,180,SLA Met
SHP-49388,ORD-19388,XpressBees Surface,TRK909388,2,2,60,SLA Met
SHP-49389,ORD-19389,Ecom Express,TRK909389,5,7,180,SLA Breached
SHP-49390,ORD-19390,Ecom Express,TRK909390,4,4,90,SLA Met
SHP-49391,ORD-19391,Ecom Express,TRK909391,5,5,120,SLA Met
SHP-49393,ORD-19393,Shadowfax Surface,TRK909393,4,7,60,SLA Breached
SHP-49395,ORD-19395,XpressBees Surface,TRK909395,2,6,90,SLA Breached
SHP-49396,ORD-19396,Shadowfax Surface,TRK909396,4,4,90,SLA Met
SHP-49397,ORD-19397,Delhivery Direct,TRK909397,3,5,120,SLA Breached
SHP-49399,ORD-19399,Ecom Express,TRK909399,5,5,180,SLA Met
