escrow_txn_id,reference_type,reference_id,buyer_id,seller_or_vendor_id,amount_inr,hold_date,release_date,status,milestone_trigger
ESC-39292,Order Purchase,ORD-19292,CUST-1292,STR-503,1497,2025-03-07,PENDING,Held,Delivery Audit Confirmed
ESC-39293,Order Purchase,ORD-19293,CUST-1293,STR-504,2796,2025-12-20,PENDING,Refunded,Delivery Audit Confirmed
ESC-39294,Order Purchase,ORD-19294,CUST-1294,STR-505,998,2025-07-04,2025-07-04,Released,Delivery Audit Confirmed
ESC-39295,Order Purchase,ORD-19295,CUST-1295,STR-501,2499,2025-05-21,2025-05-21,Released,Delivery Audit Confirmed
ESC-39296,Order Purchase,ORD-19296,CUST-1296,STR-502,998,2025-04-17,2025-04-17,Released,Delivery Audit Confirmed
ESC-39297,Order Purchase,ORD-19297,CUST-1297,STR-503,6998,2025-03-01,2025-03-01,Released,Delivery Audit Confirmed
ESC-39298,Order Purchase,ORD-19298,CUST-1298,STR-504,2997,2026-03-29,PENDING,Held,Delivery Audit Confirmed
ESC-39299,Order Purchase,ORD-19299,CUST-1299,STR-505,10497,2025-03-07,2025-03-07,Released,Delivery Audit Confirmed
ESC-39300,Order Purchase,ORD-19300,CUST-1300,STR-501,5996,2026-03-27,2026-03-27,Released,Delivery Audit Confirmed
ESC-39301,Order Purchase,ORD-19301,CUST-1301,STR-502,3996,2025-10-13,2025-10-13,Released,Delivery Audit Confirmed
ESC-39302,Order Purchase,ORD-19302,CUST-1302,STR-503,13996,2026-06-20,2026-06-20,Released,Delivery Audit Confirmed
ESC-39303,Order Purchase,ORD-19303,CUST-1303,STR-504,7497,2025-01-02,2025-01-02,Released,Delivery Audit Confirmed
ESC-39304,Order Purchase,ORD-19304,CUST-1304,STR-505,5996,2025-11-21,2025-11-21,Released,Delivery Audit Confirmed
ESC-39305,Order Purchase,ORD-19305,CUST-1305,STR-501,2796,2025-12-06,2025-12-06,Released,Delivery Audit Confirmed
ESC-39306,Order Purchase,ORD-19306,CUST-1306,STR-502,3996,2025-05-08,2025-05-08,Released,Delivery Audit Confirmed
ESC-39307,Order Purchase,ORD-19307,CUST-1307,STR-503,999,2025-11-19,2025-11-19,Released,Delivery Audit Confirmed
ESC-39308,Order Purchase,ORD-19308,CUST-1308,STR-504,2997,2026-04-13,2026-04-13,Released,Delivery Audit Confirmed
ESC-39309,Order Purchase,ORD-19309,CUST-1309,STR-505,699,2026-05-07,2026-05-07,Released,Delivery Audit Confirmed
ESC-39310,Order Purchase,ORD-19310,CUST-1310,STR-501,10497,2025-03-07,2025-03-07,Released,Delivery Audit Confirmed
ESC-39311,Order Purchase,ORD-19311,CUST-1311,STR-502,1996,2025-12-17,2025-12-17,Released,Delivery Audit Confirmed
ESC-39312,Order Purchase,ORD-19312,CUST-1312,STR-503,13996,2026-05-10,2026-05-10,Released,Delivery Audit Confirmed
ESC-39313,Order Purchase,ORD-19313,CUST-1313,STR-504,1398,2025-05-04,2025-05-04,Released,Delivery Audit Confirmed
ESC-39314,Order Purchase,ORD-19314,CUST-1314,STR-505,1497,2025-09-29,PENDING,Held,Delivery Audit Confirmed
ESC-39315,Order Purchase,ORD-19315,CUST-1315,STR-501,2499,2025-09-01,2025-09-01,Released,Delivery Audit Confirmed
ESC-39316,Order Purchase,ORD-19316,CUST-1316,STR-502,1497,2025-01-15,2025-01-15,Released,Delivery Audit Confirmed
ESC-39317,Order Purchase,ORD-19317,CUST-1317,STR-503,6998,2025-04-07,2025-04-07,Released,Delivery Audit Confirmed
ESC-39318,Order Purchase,ORD-19318,CUST-1318,STR-504,3996,2025-05-06,2025-05-06,Released,Delivery Audit Confirmed
ESC-39319,Order Purchase,ORD-19319,CUST-1319,STR-505,999,2026-03-11,2026-03-11,Released,Delivery Audit Confirmed
ESC-39320,Order Purchase,ORD-19320,CUST-1320,STR-501,2998,2026-02-25,2026-02-25,Released,Delivery Audit Confirmed
ESC-39321,Order Purchase,ORD-19321,CUST-1321,STR-502,6998,2025-06-28,PENDING,Held,Delivery Audit Confirmed
ESC-39322,Order Purchase,ORD-19322,CUST-1322,STR-503,13996,2026-06-19,2026-06-19,Released,Delivery Audit Confirmed
ESC-39323,Order Purchase,ORD-19323,CUST-1323,STR-504,1996,2025-12-07,PENDING,Refunded,Delivery Audit Confirmed
ESC-39324,Order Purchase,ORD-19324,CUST-1324,STR-505,4998,2025-11-12,2025-11-12,Released,Delivery Audit Confirmed
ESC-39325,Order Purchase,ORD-19325,CUST-1325,STR-501,2097,2025-10-22,2025-10-22,Released,Delivery Audit Confirmed
ESC-39326,Order Purchase,ORD-19326,CUST-1326,STR-502,2997,2025-01-06,2025-01-06,Released,Delivery Audit Confirmed
ESC-39327,Order Purchase,ORD-19327,CUST-1327,STR-503,999,2025-10-14,2025-10-14,Released,Delivery Audit Confirmed
ESC-39328,Order Purchase,ORD-19328,CUST-1328,STR-504,3499,2025-08-01,PENDING,Held,Delivery Audit Confirmed
ESC-39329,Order Purchase,ORD-19329,CUST-1329,STR-505,1996,2025-04-26,PENDING,Refunded,Delivery Audit Confirmed
ESC-39330,Order Purchase,ORD-19330,CUST-1330,STR-501,1996,2025-04-09,2025-04-09,Released,Delivery Audit Confirmed
ESC-39331,Order Purchase,ORD-19331,CUST-1331,STR-502,3996,2025-11-29,2025-11-29,Released,Delivery Audit Confirmed
ESC-39332,Order Purchase,ORD-19332,CUST-1332,STR-503,13996,2025-03-19,2025-03-19,Released,Delivery Audit Confirmed
ESC-39333,Order Purchase,ORD-19333,CUST-1333,STR-504,9996,2025-06-14,2025-06-14,Released,Delivery Audit Confirmed
ESC-39334,Order Purchase,ORD-19334,CUST-1334,STR-505,999,2026-03-23,2026-03-23,Released,Delivery Audit Confirmed
ESC-39335,Order Purchase,ORD-19335,CUST-1335,STR-501,499,2025-11-11,PENDING,Refunded,Delivery Audit Confirmed
ESC-39336,Order Purchase,ORD-19336,CUST-1336,STR-502,1499,2026-02-08,2026-02-08,Released,Delivery Audit Confirmed
ESC-39337,Order Purchase,ORD-19337,CUST-1337,STR-503,2499,2026-03-28,2026-03-28,Released,Delivery Audit Confirmed
ESC-39338,Order Purchase,ORD-19338,CUST-1338,STR-504,9996,2025-04-18,PENDING,Held,Delivery Audit Confirmed
ESC-39339,Order Purchase,ORD-19339,CUST-1339,STR-505,998,2025-12-27,2025-12-27,Released,Delivery Audit Confirmed
ESC-39340,Order Purchase,ORD-19340,CUST-1340,STR-501,2499,2026-01-29,2026-01-29,Released,Delivery Audit Confirmed
ESC-39341,Order Purchase,ORD-19341,CUST-1341,STR-502,699,2025-06-23,2025-06-23,Released,Delivery Audit Confirmed
ESC-39342,Order Purchase,ORD-19342,CUST-1342,STR-503,1499,2025-11-10,2025-11-10,Released,Delivery Audit Confirmed
ESC-39343,Order Purchase,ORD-19343,CUST-1343,STR-504,2997,2025-08-10,2025-08-10,Released,Delivery Audit Confirmed
ESC-39344,Order Purchase,ORD-19344,CUST-1344,STR-505,699,2025-07-25,2025-07-25,Released,Delivery Audit Confirmed
ESC-39345,Order Purchase,ORD-19345,CUST-1345,STR-501,10497,2025-11-06,2025-11-06,Released,Delivery Audit Confirmed
ESC-39346,Order Purchase,ORD-19346,CUST-1346,STR-502,10497,2025-10-07,2025-10-07,Released,Delivery Audit Confirmed
ESC-39347,Order Purchase,ORD-19347,CUST-1347,STR-503,998,2026-05-01,2026-05-01,Released,Delivery Audit Confirmed
ESC-39348,Order Purchase,ORD-19348,CUST-1348,STR-504,1996,2025-07-06,2025-07-06,Released,Delivery Audit Confirmed
ESC-39349,Order Purchase,ORD-19349,CUST-1349,STR-505,13996,2025-09-11,2025-09-11,Released,Delivery Audit Confirmed
ESC-39350,Order Purchase,ORD-19350,CUST-1350,STR-501,499,2025-07-22,2025-07-22,Released,Delivery Audit Confirmed
ESC-39351,Order Purchase,ORD-19351,CUST-1351,STR-502,2499,2025-03-27,2025-03-27,Released,Delivery Audit Confirmed
ESC-39352,Order Purchase,ORD-19352,CUST-1352,STR-503,999,2026-03-25,2026-03-25,Released,Delivery Audit Confirmed
ESC-39353,Order Purchase,ORD-19353,CUST-1353,STR-504,998,2026-01-09,PENDING,Refunded,Delivery Audit Confirmed
ESC-39354,Order Purchase,ORD-19354,CUST-1354,STR-505,7497,2025-04-22,PENDING,Held,Delivery Audit Confirmed
ESC-39355,Order Purchase,ORD-19355,CUST-1355,STR-501,3996,2025-07-08,2025-07-08,Released,Delivery Audit Confirmed
ESC-39356,Order Purchase,ORD-19356,CUST-1356,STR-502,7497,2025-06-17,2025-06-17,Released,Delivery Audit Confirmed
ESC-39357,Order Purchase,ORD-19357,CUST-1357,STR-503,7497,2026-02-18,2026-02-18,Released,Delivery Audit Confirmed
ESC-39358,Order Purchase,ORD-19358,CUST-1358,STR-504,998,2025-09-07,2025-09-07,Released,Delivery Audit Confirmed
ESC-39359,Order Purchase,ORD-19359,CUST-1359,STR-505,5996,2025-06-20,2025-06-20,Released,Delivery Audit Confirmed
ESC-39360,Order Purchase,ORD-19360,CUST-1360,STR-501,998,2025-03-13,PENDING,Held,Delivery Audit Confirmed
ESC-39361,Order Purchase,ORD-19361,CUST-1361,STR-502,4497,2026-03-30,2026-03-30,Released,Delivery Audit Confirmed
ESC-39362,Order Purchase,ORD-19362,CUST-1362,STR-503,998,2026-04-07,2026-04-07,Released,Delivery Audit Confirmed
ESC-39363,Order Purchase,ORD-19363,CUST-1363,STR-504,7497,2025-04-27,2025-04-27,Released,Delivery Audit Confirmed
ESC-39364,Order Purchase,ORD-19364,CUST-1364,STR-505,1998,2025-04-08,2025-04-08,Released,Delivery Audit Confirmed
ESC-39365,Order Purchase,ORD-19365,CUST-1365,STR-501,2499,2026-06-22,2026-06-22,Released,Delivery Audit Confirmed
ESC-39366,Order Purchase,ORD-19366,CUST-1366,STR-502,1996,2025-10-23,2025-10-23,Released,Delivery Audit Confirmed
ESC-39367,Order Purchase,ORD-19367,CUST-1367,STR-503,2998,2025-05-29,2025-05-29,Released,Delivery Audit Confirmed
ESC-39368,Order Purchase,ORD-19368,CUST-1368,STR-504,2998,2026-02-22,2026-02-22,Released,Delivery Audit Confirmed
ESC-39369,Order Purchase,ORD-19369,CUST-1369,STR-505,1499,2025-11-05,2025-11-05,Released,Delivery Audit Confirmed
ESC-39370,Order Purchase,ORD-19370,CUST-1370,STR-501,10497,2026-02-28,PENDING,Refunded,Delivery Audit Confirmed
ESC-39371,Order Purchase,ORD-19371,CUST-1371,STR-502,7497,2026-04-21,2026-04-21,Released,Delivery Audit Confirmed
ESC-39372,Order Purchase,ORD-19372,CUST-1372,STR-503,4998,2025-06-12,2025-06-12,Released,Delivery Audit Confirmed
ESC-39373,Order Purchase,ORD-19373,CUST-1373,STR-504,10497,2025-03-07,2025-03-07,Released,Delivery Audit Confirmed
ESC-39374,Order Purchase,ORD-19374,CUST-1374,STR-505,1499,2025-04-03,2025-04-03,Released,Delivery Audit Confirmed
ESC-39375,Order Purchase,ORD-19375,CUST-1375,STR-501,10497,2026-04-05,2026-04-05,Released,Delivery Audit Confirmed
ESC-39376,Order Purchase,ORD-19376,CUST-1376,STR-502,1497,2026-03-29,2026-03-29,Released,Delivery Audit Confirmed
ESC-39377,Order Purchase,ORD-19377,CUST-1377,STR-503,3996,2025-08-11,2025-08-11,Released,Delivery Audit Confirmed
ESC-39378,Order Purchase,ORD-19378,CUST-1378,STR-504,1996,2025-01-12,2025-01-12,Released,Delivery Audit Confirmed
ESC-39379,Order Purchase,ORD-19379,CUST-1379,STR-505,6998,2025-04-28,2025-04-28,Released,Delivery Audit Confirmed
ESC-39380,Order Purchase,ORD-19380,CUST-1380,STR-501,2998,2025-05-02,PENDING,Held,Delivery Audit Confirmed
ESC-39381,Order Purchase,ORD-19381,CUST-1381,STR-502,5996,2025-05-05,2025-05-05,Released,Delivery Audit Confirmed
ESC-39382,Order Purchase,ORD-19382,CUST-1382,STR-503,1398,2025-03-21,2025-03-21,Released,Delivery Audit Confirmed
ESC-39383,Order Purchase,ORD-19383,CUST-1383,STR-504,3499,2025-05-23,2025-05-23,Released,Delivery Audit Confirmed
ESC-39384,Order Purchase,ORD-19384,CUST-1384,STR-505,2499,2025-10-19,2025-10-19,Released,Delivery Audit Confirmed
ESC-39385,Order Purchase,ORD-19385,CUST-1385,STR-501,2097,2026-01-07,2026-01-07,Released,Delivery Audit Confirmed
ESC-39386,Order Purchase,ORD-19386,CUST-1386,STR-502,1996,2026-01-25,2026-01-25,Released,Delivery Audit Confirmed
ESC-39387,Order Purchase,ORD-19387,CUST-1387,STR-503,10497,2025-09-18,2025-09-18,Released,Delivery Audit Confirmed
ESC-39388,Order Purchase,ORD-19388,CUST-1388,STR-504,1398,2026-01-26,2026-01-26,Released,Delivery Audit Confirmed
ESC-39389,Order Purchase,ORD-19389,CUST-1389,STR-505,1998,2025-03-08,PENDING,Held,Delivery Audit Confirmed
ESC-39390,Order Purchase,ORD-19390,CUST-1390,STR-501,2796,2026-05-29,2026-05-29,Released,Delivery Audit Confirmed
ESC-39391,Order Purchase,ORD-19391,CUST-1391,STR-502,9996,2025-04-03,2025-04-03,Released,Delivery Audit Confirmed
ESC-39392,Order Purchase,ORD-19392,CUST-1392,STR-503,13996,2025-05-17,2025-05-17,Released,Delivery Audit Confirmed
ESC-39393,Order Purchase,ORD-19393,CUST-1393,STR-504,5996,2025-07-24,PENDING,Refunded,Delivery Audit Confirmed
ESC-39394,Order Purchase,ORD-19394,CUST-1394,STR-505,6998,2025-09-29,2025-09-29,Released,Delivery Audit Confirmed
ESC-39395,Order Purchase,ORD-19395,CUST-1395,STR-501,999,2026-05-27,PENDING,Refunded,Delivery Audit Confirmed
ESC-39396,Order Purchase,ORD-19396,CUST-1396,STR-502,2796,2025-11-17,2025-11-17,Released,Delivery Audit Confirmed
ESC-39397,Order Purchase,ORD-19397,CUST-1397,STR-503,998,2025-12-17,PENDING,Held,Delivery Audit Confirmed
ESC-39398,Order Purchase,ORD-19398,CUST-1398,STR-504,1996,2026-02-15,2026-02-15,Released,Delivery Audit Confirmed
ESC-39399,Order Purchase,ORD-19399,CUST-1399,STR-505,998,2025-03-31,2025-03-31,Released,Delivery Audit Confirmed
ESC-39400,Order Purchase,ORD-19400,CUST-1400,STR-501,3996,2025-12-08,2025-12-08,Released,Delivery Audit Confirmed
ESC-39401,Order Purchase,ORD-19401,CUST-1401,STR-502,3996,2025-09-29,2025-09-29,Released,Delivery Audit Confirmed
ESC-39402,Order Purchase,ORD-19402,CUST-1402,STR-503,7497,2025-03-27,2025-03-27,Released,Delivery Audit Confirmed
ESC-39403,Order Purchase,ORD-19403,CUST-1403,STR-504,7497,2025-09-10,2025-09-10,Released,Delivery Audit Confirmed
ESC-39404,Order Purchase,ORD-19404,CUST-1404,STR-505,998,2026-02-14,2026-02-14,Released,Delivery Audit Confirmed
ESC-39405,Order Purchase,ORD-19405,CUST-1405,STR-501,9996,2025-10-18,2025-10-18,Released,Delivery Audit Confirmed
ESC-39406,Order Purchase,ORD-19406,CUST-1406,STR-502,2499,2026-04-04,2026-04-04,Released,Delivery Audit Confirmed
ESC-39407,Order Purchase,ORD-19407,CUST-1407,STR-503,9996,2025-07-12,2025-07-12,Released,Delivery Audit Confirmed
ESC-39408,Order Purchase,ORD-19408,CUST-1408,STR-504,5996,2025-02-26,2025-02-26,Released,Delivery Audit Confirmed
ESC-39409,Order Purchase,ORD-19409,CUST-1409,STR-505,7497,2025-06-08,2025-06-08,Released,Delivery Audit Confirmed
ESC-39410,Order Purchase,ORD-19410,CUST-1410,STR-501,2097,2025-02-25,2025-02-25,Released,Delivery Audit Confirmed
ESC-39411,Order Purchase,ORD-19411,CUST-1411,STR-502,499,2025-04-27,2025-04-27,Released,Delivery Audit Confirmed
ESC-39412,Order Purchase,ORD-19412,CUST-1412,STR-503,7497,2025-07-11,PENDING,Refunded,Delivery Audit Confirmed
ESC-39413,Order Purchase,ORD-19413,CUST-1413,STR-504,13996,2025-01-28,2025-01-28,Released,Delivery Audit Confirmed
ESC-39414,Order Purchase,ORD-19414,CUST-1414,STR-505,7497,2025-10-21,2025-10-21,Released,Delivery Audit Confirmed
ESC-39415,Order Purchase,ORD-19415,CUST-1415,STR-501,1998,2025-06-11,2025-06-11,Released,Delivery Audit Confirmed
ESC-39416,Order Purchase,ORD-19416,CUST-1416,STR-502,5996,2026-06-07,2026-06-07,Released,Delivery Audit Confirmed
ESC-39417,Order Purchase,ORD-19417,CUST-1417,STR-503,4998,2025-04-05,2025-04-05,Released,Delivery Audit Confirmed
ESC-39418,Order Purchase,ORD-19418,CUST-1418,STR-504,499,2025-01-31,2025-01-31,Released,Delivery Audit Confirmed
ESC-39419,Order Purchase,ORD-19419,CUST-1419,STR-505,13996,2025-08-07,PENDING,Held,Delivery Audit Confirmed
ESC-39420,Order Purchase,ORD-19420,CUST-1420,STR-501,7497,2025-04-08,PENDING,Refunded,Delivery Audit Confirmed
ESC-39421,Order Purchase,ORD-19421,CUST-1421,STR-502,499,2025-06-17,2025-06-17,Released,Delivery Audit Confirmed
ESC-39422,Order Purchase,ORD-19422,CUST-1422,STR-503,1499,2025-03-21,2025-03-21,Released,Delivery Audit Confirmed
ESC-39423,Order Purchase,ORD-19423,CUST-1423,STR-504,2499,2025-10-20,PENDING,Held,Delivery Audit Confirmed
ESC-39424,Order Purchase,ORD-19424,CUST-1424,STR-505,2997,2025-09-07,2025-09-07,Released,Delivery Audit Confirmed
ESC-39425,Order Purchase,ORD-19425,CUST-1425,STR-501,1398,2026-02-26,2026-02-26,Released,Delivery Audit Confirmed
ESC-39426,Order Purchase,ORD-19426,CUST-1426,STR-502,699,2026-04-14,2026-04-14,Released,Delivery Audit Confirmed
ESC-39427,Order Purchase,ORD-19427,CUST-1427,STR-503,4998,2026-03-15,2026-03-15,Released,Delivery Audit Confirmed
ESC-39428,Order Purchase,ORD-19428,CUST-1428,STR-504,2097,2025-05-02,2025-05-02,Released,Delivery Audit Confirmed
ESC-39429,Order Purchase,ORD-19429,CUST-1429,STR-505,4497,2025-09-27,2025-09-27,Released,Delivery Audit Confirmed
ESC-39430,Order Purchase,ORD-19430,CUST-1430,STR-501,1996,2025-05-14,2025-05-14,Released,Delivery Audit Confirmed
ESC-39431,Order Purchase,ORD-19431,CUST-1431,STR-502,3996,2025-09-17,2025-09-17,Released,Delivery Audit Confirmed
ESC-39432,Order Purchase,ORD-19432,CUST-1432,STR-503,999,2025-06-08,PENDING,Held,Delivery Audit Confirmed
ESC-39433,Order Purchase,ORD-19433,CUST-1433,STR-504,2097,2025-06-08,2025-06-08,Released,Delivery Audit Confirmed
ESC-39434,Order Purchase,ORD-19434,CUST-1434,STR-505,3996,2026-06-16,PENDING,Held,Delivery Audit Confirmed
ESC-39435,Order Purchase,ORD-19435,CUST-1435,STR-501,9996,2025-03-03,2025-03-03,Released,Delivery Audit Confirmed
ESC-39436,Order Purchase,ORD-19436,CUST-1436,STR-502,1998,2026-06-05,2026-06-05,Released,Delivery Audit Confirmed
ESC-39437,Order Purchase,ORD-19437,CUST-1437,STR-503,499,2025-11-01,2025-11-01,Released,Delivery Audit Confirmed
ESC-39438,Order Purchase,ORD-19438,CUST-1438,STR-504,9996,2025-02-26,2025-02-26,Released,Delivery Audit Confirmed
ESC-39439,Order Purchase,ORD-19439,CUST-1439,STR-505,3499,2025-12-08,2025-12-08,Released,Delivery Audit Confirmed
ESC-39440,Order Purchase,ORD-19440,CUST-1440,STR-501,10497,2026-04-19,2026-04-19,Released,Delivery Audit Confirmed
ESC-39441,Order Purchase,ORD-19441,CUST-1441,STR-502,1398,2026-02-18,2026-02-18,Released,Delivery Audit Confirmed
ESC-39442,Order Purchase,ORD-19442,CUST-1442,STR-503,1398,2025-05-01,2025-05-01,Released,Delivery Audit Confirmed
ESC-39443,Order Purchase,ORD-19443,CUST-1443,STR-504,2998,2025-11-01,2025-11-01,Released,Delivery Audit Confirmed
ESC-39444,Order Purchase,ORD-19444,CUST-1444,STR-505,7497,2025-08-29,2025-08-29,Released,Delivery Audit Confirmed
ESC-39445,Order Purchase,ORD-19445,CUST-1445,STR-501,4497,2025-07-04,2025-07-04,Released,Delivery Audit Confirmed
ESC-39446,Order Purchase,ORD-19446,CUST-1446,STR-502,3996,2025-10-29,2025-10-29,Released,Delivery Audit Confirmed
ESC-39447,Order Purchase,ORD-19447,CUST-1447,STR-503,3996,2025-05-10,2025-05-10,Released,Delivery Audit Confirmed
ESC-39448,Order Purchase,ORD-19448,CUST-1448,STR-504,999,2025-01-25,PENDING,Refunded,Delivery Audit Confirmed
ESC-39449,Order Purchase,ORD-19449,CUST-1449,STR-505,2997,2026-01-06,2026-01-06,Released,Delivery Audit Confirmed
ESC-39450,Order Purchase,ORD-19450,CUST-1450,STR-501,2097,2025-06-23,2025-06-23,Released,Delivery Audit Confirmed
ESC-39451,Order Purchase,ORD-19451,CUST-1451,STR-502,1398,2025-08-16,2025-08-16,Released,Delivery Audit Confirmed
ESC-39452,Order Purchase,ORD-19452,CUST-1452,STR-503,2796,2025-06-28,2025-06-28,Released,Delivery Audit Confirmed
ESC-39453,Order Purchase,ORD-19453,CUST-1453,STR-504,2499,2026-06-15,2026-06-15,Released,Delivery Audit Confirmed
ESC-39454,Order Purchase,ORD-19454,CUST-1454,STR-505,4998,2025-05-06,2025-05-06,Released,Delivery Audit Confirmed
ESC-39455,Order Purchase,ORD-19455,CUST-1455,STR-501,699,2025-02-11,2025-02-11,Released,Delivery Audit Confirmed
ESC-39456,Order Purchase,ORD-19456,CUST-1456,STR-502,4998,2026-02-24,2026-02-24,Released,Delivery Audit Confirmed
ESC-39457,Order Purchase,ORD-19457,CUST-1457,STR-503,699,2026-04-06,2026-04-06,Released,Delivery Audit Confirmed
ESC-39458,Order Purchase,ORD-19458,CUST-1458,STR-504,1497,2025-08-29,2025-08-29,Released,Delivery Audit Confirmed
ESC-39459,Order Purchase,ORD-19459,CUST-1459,STR-505,10497,2025-01-24,2025-01-24,Released,Delivery Audit Confirmed
ESC-39460,Order Purchase,ORD-19460,CUST-1460,STR-501,999,2025-08-02,2025-08-02,Released,Delivery Audit Confirmed
ESC-39461,Order Purchase,ORD-19461,CUST-1461,STR-502,998,2025-04-17,2025-04-17,Released,Delivery Audit Confirmed
ESC-39462,Order Purchase,ORD-19462,CUST-1462,STR-503,9996,2025-02-19,PENDING,Refunded,Delivery Audit Confirmed
ESC-39463,Order Purchase,ORD-19463,CUST-1463,STR-504,1998,2025-11-19,2025-11-19,Released,Delivery Audit Confirmed
ESC-39464,Order Purchase,ORD-19464,CUST-1464,STR-505,9996,2025-07-07,2025-07-07,Released,Delivery Audit Confirmed
ESC-39465,Order Purchase,ORD-19465,CUST-1465,STR-501,4497,2026-06-14,2026-06-14,Released,Delivery Audit Confirmed
ESC-39466,Order Purchase,ORD-19466,CUST-1466,STR-502,1398,2026-03-25,PENDING,Refunded,Delivery Audit Confirmed
ESC-39467,Order Purchase,ORD-19467,CUST-1467,STR-503,1398,2025-11-10,2025-11-10,Released,Delivery Audit Confirmed
ESC-39468,Order Purchase,ORD-19468,CUST-1468,STR-504,1499,2025-01-16,2025-01-16,Released,Delivery Audit Confirmed
ESC-39469,Order Purchase,ORD-19469,CUST-1469,STR-505,1998,2026-05-29,2026-05-29,Released,Delivery Audit Confirmed
ESC-39470,Order Purchase,ORD-19470,CUST-1470,STR-501,2997,2026-01-14,2026-01-14,Released,Delivery Audit Confirmed
ESC-39471,Order Purchase,ORD-19471,CUST-1471,STR-502,9996,2025-01-28,PENDING,Refunded,Delivery Audit Confirmed
ESC-39472,Order Purchase,ORD-19472,CUST-1472,STR-503,499,2025-06-07,2025-06-07,Released,Delivery Audit Confirmed
ESC-39473,Order Purchase,ORD-19473,CUST-1473,STR-504,2998,2025-04-21,2025-04-21,Released,Delivery Audit Confirmed
ESC-39474,Order Purchase,ORD-19474,CUST-1474,STR-505,13996,2025-10-23,PENDING,Held,Delivery Audit Confirmed
ESC-39475,Order Purchase,ORD-19475,CUST-1475,STR-501,2499,2025-07-30,2025-07-30,Released,Delivery Audit Confirmed
ESC-39476,Order Purchase,ORD-19476,CUST-1476,STR-502,6998,2025-09-13,PENDING,Refunded,Delivery Audit Confirmed
ESC-39477,Order Purchase,ORD-19477,CUST-1477,STR-503,2998,2026-01-25,PENDING,Held,Delivery Audit Confirmed
